granularity,dataset_setting,table_group,period,display_name,method,selection_variant,inspired_by,uses_cluster,total,updated,review_ratio,f1,tpr,fpr,fpr_at_tpr90,auc_roc,auc_pr,mal_rate_selected,time_sec,source_file
monthly,extended_features_natural,existing_main_baselines,2017-05,PeriodicRetraining,PeriodicRetraining,PeriodicRetraining,,,5600,72537,12.953035714285715,0.8642733744356352,0.6383333333333333,0.0068,0.2606,0.9282575,0.8228430422376279,,33.083,results/proposed_performance/01_main_performance.csv
monthly,extended_features_natural,existing_main_baselines,2017-06,PeriodicRetraining,PeriodicRetraining,PeriodicRetraining,,,5600,75897,13.553035714285715,0.733243485029801,0.35,0.004,0.576,0.8481775,0.7142710676258985,,34.0635,results/proposed_performance/01_main_performance.csv
monthly,extended_features_natural,existing_main_baselines,2017-07,PeriodicRetraining,PeriodicRetraining,PeriodicRetraining,,,5600,79257,14.153035714285714,0.8726808094902165,0.7966666666666666,0.0316,0.2688,0.9239265,0.8103408709378743,,35.8856,results/proposed_performance/01_main_performance.csv
monthly,extended_features_natural,existing_main_baselines,2017-08,PeriodicRetraining,PeriodicRetraining,PeriodicRetraining,,,5600,82617,14.753035714285714,0.8586511931454713,0.5983333333333334,0.0018,0.1026,0.9380848333333334,0.871617059113203,,37.188,results/proposed_performance/01_main_performance.csv
monthly,extended_features_natural,existing_main_baselines,2017-09,PeriodicRetraining,PeriodicRetraining,PeriodicRetraining,,,5600,85977,15.353035714285713,0.8271048576885176,0.62,0.022,0.0526,0.9699736666666668,0.8020800208233091,,38.4454,results/proposed_performance/01_main_performance.csv
monthly,extended_features_natural,existing_main_baselines,2017-10,PeriodicRetraining,PeriodicRetraining,PeriodicRetraining,,,5600,89337,15.953035714285715,0.8838906581740976,0.76,0.0192,0.0272,0.9713953333333334,0.8635749716211538,,40.33,results/proposed_performance/01_main_performance.csv
monthly,extended_features_natural,existing_main_baselines,2017-11,PeriodicRetraining,PeriodicRetraining,PeriodicRetraining,,,5600,92697,16.553035714285713,0.9485113622585708,0.8766666666666667,0.0066,0.0104,0.9781795,0.9354007892742564,,41.4851,results/proposed_performance/01_main_performance.csv
monthly,extended_features_natural,existing_main_baselines,2017-12,PeriodicRetraining,PeriodicRetraining,PeriodicRetraining,,,5600,96057,17.153035714285714,0.8665129044375417,0.965,0.0654,0.014,0.974953,0.9139968638136688,,42.4987,results/proposed_performance/01_main_performance.csv
monthly,extended_features_natural,existing_main_baselines,2018-01,PeriodicRetraining,PeriodicRetraining,PeriodicRetraining,,,5600,99417,17.753035714285716,0.8837722349325515,0.845,0.034,0.036,0.9615288333333332,0.7660161250306178,,43.8529,results/proposed_performance/01_main_performance.csv
monthly,extended_features_natural,existing_main_baselines,2018-02,PeriodicRetraining,PeriodicRetraining,PeriodicRetraining,,,5600,102777,18.353035714285713,0.9187154960817412,0.8766666666666667,0.0208,0.0268,0.9783091666666668,0.8704269037713531,,45.2399,results/proposed_performance/01_main_performance.csv
monthly,extended_features_natural,existing_main_baselines,2018-03,PeriodicRetraining,PeriodicRetraining,PeriodicRetraining,,,5600,106137,18.953035714285715,0.7114508453984003,0.8266666666666667,0.1616,0.1812,0.8689023333333332,0.4722620632625758,,46.5542,results/proposed_performance/01_main_performance.csv
monthly,extended_features_natural,existing_main_baselines,2018-04,PeriodicRetraining,PeriodicRetraining,PeriodicRetraining,,,5600,109497,19.553035714285713,0.8776742239958585,0.6816666666666666,0.0084,0.2342,0.9407913333333332,0.8256827128539339,,48.4962,results/proposed_performance/01_main_performance.csv
monthly,extended_features_natural,existing_main_baselines,2018-05,PeriodicRetraining,PeriodicRetraining,PeriodicRetraining,,,5600,112857,20.153035714285714,0.9465199017717312,0.89,0.0094,0.0104,0.9690495,0.9108498921282816,,50.8114,results/proposed_performance/01_main_performance.csv
monthly,extended_features_natural,existing_main_baselines,2018-06,PeriodicRetraining,PeriodicRetraining,PeriodicRetraining,,,5600,116217,20.753035714285716,0.9265199638774612,0.95,0.028,0.0148,0.9819703333333332,0.9169670293595846,,52.4707,results/proposed_performance/01_main_performance.csv
monthly,extended_features_natural,existing_main_baselines,2018-07,PeriodicRetraining,PeriodicRetraining,PeriodicRetraining,,,5600,119577,21.353035714285713,0.9048470569364626,0.8116666666666666,0.0174,0.0376,0.9642626666666668,0.8872221049639694,,50.8426,results/proposed_performance/01_main_performance.csv
monthly,extended_features_natural,existing_main_baselines,2018-08,PeriodicRetraining,PeriodicRetraining,PeriodicRetraining,,,5600,122937,21.953035714285715,0.90235600331087,0.8016666666666666,0.017,0.0542,0.9553556666666668,0.8384908481480539,,51.7104,results/proposed_performance/01_main_performance.csv
monthly,extended_features_natural,existing_main_baselines,2018-09,PeriodicRetraining,PeriodicRetraining,PeriodicRetraining,,,5600,126297,22.553035714285713,0.9394659832268076,0.8783333333333333,0.011,0.0126,0.9769333333333332,0.9252505342245492,,52.9887,results/proposed_performance/01_main_performance.csv
monthly,extended_features_natural,existing_main_baselines,2018-10,PeriodicRetraining,PeriodicRetraining,PeriodicRetraining,,,5558,129657,23.327995681899964,0.8534314539223251,0.7383512544802867,0.0298,0.339,0.9038657706093188,0.7428801209818112,,55.2062,results/proposed_performance/01_main_performance.csv
monthly,extended_features_natural,existing_main_baselines,2018-11,PeriodicRetraining,PeriodicRetraining,PeriodicRetraining,,,5437,132991,24.46036417141806,0.9058330257697498,0.8489702517162472,0.0178,0.0698,0.94543295194508,0.8009847721582004,,56.349,results/proposed_performance/01_main_performance.csv
monthly,extended_features_natural,existing_main_baselines,2018-12,PeriodicRetraining,PeriodicRetraining,PeriodicRetraining,,,907,136254,150.22491730981258,0.8046942291128338,0.4736842105263157,0.0023529411764705,0.1964705882352941,0.9356037151702786,0.7643910865663258,,56.2787,results/proposed_performance/01_main_performance.csv
monthly,extended_features_natural,existing_main_baselines,2016-01,FullLabelUpdate,FullLabelUpdate,FullLabelUpdate,,,3820,3820,1.0,0.7350407851336704,0.3702623906705539,0.0094909404659188,0.1541558815070463,0.9210580818053832,0.713967937985939,,1.6097,results/proposed_performance/01_main_performance.csv
monthly,extended_features_natural,existing_main_baselines,2016-02,FullLabelUpdate,FullLabelUpdate,FullLabelUpdate,,,4436,4436,1.0,0.9044676583069664,0.7610062893081762,0.0093457943925233,0.0391513008335438,0.959091696175103,0.8934866269782816,,1.8972,results/proposed_performance/01_main_performance.csv
monthly,extended_features_natural,existing_main_baselines,2016-03,FullLabelUpdate,FullLabelUpdate,FullLabelUpdate,,,6454,6454,1.0,0.9210895072360225,0.8755905511811024,0.0180443375150369,0.0362605258635504,0.9602400769675228,0.8932427746589323,,2.8671,results/proposed_performance/01_main_performance.csv
monthly,extended_features_natural,existing_main_baselines,2016-04,FullLabelUpdate,FullLabelUpdate,FullLabelUpdate,,,6981,6981,1.0,0.9205723479328376,0.8529411764705882,0.0136599152143193,0.0411367561626629,0.9682035738878164,0.8913146457173103,,3.1984,results/proposed_performance/01_main_performance.csv
monthly,extended_features_natural,existing_main_baselines,2016-05,FullLabelUpdate,FullLabelUpdate,FullLabelUpdate,,,4502,4502,1.0,0.8864292020971515,0.6703539823008849,0.0024691358024691,0.0787654320987654,0.9575950508030152,0.8932111166815052,,2.1923,results/proposed_performance/01_main_performance.csv
monthly,extended_features_natural,existing_main_baselines,2016-06,FullLabelUpdate,FullLabelUpdate,FullLabelUpdate,,,3085,3085,1.0,0.847628327166924,0.9712230215827338,0.067687923049519,0.0321020109823962,0.9725391044485396,0.844599854737875,,1.5306,results/proposed_performance/01_main_performance.csv
monthly,extended_features_natural,existing_main_baselines,2016-07,FullLabelUpdate,FullLabelUpdate,FullLabelUpdate,,,3377,3377,1.0,0.9053929121725732,0.7642045454545454,0.0092561983471074,0.0310743801652892,0.9737894440270474,0.893591444057396,,1.7173,results/proposed_performance/01_main_performance.csv
monthly,extended_features_natural,existing_main_baselines,2016-08,FullLabelUpdate,FullLabelUpdate,FullLabelUpdate,,,5447,5447,1.0,0.8723384878313553,0.8812056737588653,0.0454638541879991,0.0640999385623592,0.953419411389638,0.842867484363456,,2.7028,results/proposed_performance/01_main_performance.csv
monthly,extended_features_natural,existing_main_baselines,2016-09,FullLabelUpdate,FullLabelUpdate,FullLabelUpdate,,,1526,1526,1.0,0.8926475317575173,0.7837837837837838,0.0174165457184325,0.1037735849056603,0.9536392342996116,0.8371349171417212,,0.8375,results/proposed_performance/01_main_performance.csv
monthly,extended_features_natural,existing_main_baselines,2016-10,FullLabelUpdate,FullLabelUpdate,FullLabelUpdate,,,839,839,1.0,0.8784177336493378,0.6666666666666666,0.0052770448548812,0.0580474934036939,0.9747630215967946,0.8682891584232869,,0.4642,results/proposed_performance/01_main_performance.csv
monthly,extended_features_natural,existing_main_baselines,2016-11,FullLabelUpdate,FullLabelUpdate,FullLabelUpdate,,,213,213,1.0,0.8384951881014873,0.6956521739130435,0.031578947368421,0.1736842105263158,0.9264302059496567,0.7594479523589943,,0.1249,results/proposed_performance/01_main_performance.csv
monthly,extended_features_natural,existing_main_baselines,2016-12,FullLabelUpdate,FullLabelUpdate,FullLabelUpdate,,,75,75,1.0,0.5862884160756501,0.125,0.0,0.9104477611940298,0.7304104477611941,0.4536248409538493,,0.0472,results/proposed_performance/01_main_performance.csv
monthly,extended_features_natural,existing_main_baselines,2017-01,FullLabelUpdate,FullLabelUpdate,FullLabelUpdate,,,5600,5600,1.0,0.8098189180991728,0.6016666666666667,0.0276,0.1332,0.9159445,0.6914947917419259,,2.3456,results/proposed_performance/01_main_performance.csv
monthly,extended_features_natural,existing_main_baselines,2017-02,FullLabelUpdate,FullLabelUpdate,FullLabelUpdate,,,5600,5600,1.0,0.9303234555569996,0.7933333333333333,0.0026,0.0146,0.9730795,0.9359545181609176,,2.6883,results/proposed_performance/01_main_performance.csv
monthly,extended_features_natural,existing_main_baselines,2017-03,FullLabelUpdate,FullLabelUpdate,FullLabelUpdate,,,5600,5600,1.0,0.9382517665884504,0.8183333333333334,0.0028,0.075,0.9465373333333332,0.8994017556229347,,2.27,results/proposed_performance/01_main_performance.csv
monthly,extended_features_natural,existing_main_baselines,2017-04,FullLabelUpdate,FullLabelUpdate,FullLabelUpdate,,,5600,5600,1.0,0.8430730860232658,0.925,0.0736,0.0224,0.972902,0.8925836535503282,,2.3128,results/proposed_performance/01_main_performance.csv
monthly,extended_features_natural,existing_main_baselines,2017-05,FullLabelUpdate,FullLabelUpdate,FullLabelUpdate,,,5600,5600,1.0,0.7748725287787788,0.8916666666666667,0.1186,0.1632,0.943368,0.8375563239205466,,2.1259,results/proposed_performance/01_main_performance.csv
monthly,extended_features_natural,existing_main_baselines,2017-06,FullLabelUpdate,FullLabelUpdate,FullLabelUpdate,,,5600,5600,1.0,0.929021682186132,0.82,0.0072,0.0762,0.9663121666666666,0.8917989656154356,,2.1458,results/proposed_performance/01_main_performance.csv
monthly,extended_features_natural,existing_main_baselines,2017-07,FullLabelUpdate,FullLabelUpdate,FullLabelUpdate,,,5600,5600,1.0,0.9507366906005384,0.8866666666666667,0.007,0.007,0.9829525,0.9447928393904724,,2.2454,results/proposed_performance/01_main_performance.csv
monthly,extended_features_natural,existing_main_baselines,2017-08,FullLabelUpdate,FullLabelUpdate,FullLabelUpdate,,,5600,5600,1.0,0.9609872933439496,0.91,0.0056,0.005,0.9842935,0.9509888238916936,,2.1974,results/proposed_performance/01_main_performance.csv
monthly,extended_features_natural,existing_main_baselines,2017-09,FullLabelUpdate,FullLabelUpdate,FullLabelUpdate,,,5600,5600,1.0,0.9469022219236932,0.9533333333333334,0.0182,0.0122,0.9824156666666666,0.9101323248825288,,2.3744,results/proposed_performance/01_main_performance.csv
monthly,extended_features_natural,existing_main_baselines,2017-10,FullLabelUpdate,FullLabelUpdate,FullLabelUpdate,,,5600,5600,1.0,0.9521467685117366,0.8683333333333333,0.0038,0.006,0.9806011666666666,0.9479947796952796,,2.7625,results/proposed_performance/01_main_performance.csv
monthly,extended_features_natural,existing_main_baselines,2017-11,FullLabelUpdate,FullLabelUpdate,FullLabelUpdate,,,5600,5600,1.0,0.9531961558164048,0.8716666666666667,0.0038,0.0052,0.9831195,0.9585816526252376,,2.5832,results/proposed_performance/01_main_performance.csv
monthly,extended_features_natural,existing_main_baselines,2017-12,FullLabelUpdate,FullLabelUpdate,FullLabelUpdate,,,5600,5600,1.0,0.9398251045781448,0.8533333333333334,0.0072,0.0174,0.9838278333333332,0.9092510179908804,,2.287,results/proposed_performance/01_main_performance.csv
monthly,extended_features_natural,existing_main_baselines,2018-01,FullLabelUpdate,FullLabelUpdate,FullLabelUpdate,,,5600,5600,1.0,0.9237244036403024,0.9416666666666668,0.0282,0.0216,0.9689601666666666,0.8921944921191328,,2.3576,results/proposed_performance/01_main_performance.csv
monthly,extended_features_natural,existing_main_baselines,2018-02,FullLabelUpdate,FullLabelUpdate,FullLabelUpdate,,,5600,5600,1.0,0.9129445211881804,0.8416666666666667,0.0182,0.0216,0.9747828333333334,0.8510074321284232,,2.3053,results/proposed_performance/01_main_performance.csv
monthly,extended_features_natural,existing_main_baselines,2018-03,FullLabelUpdate,FullLabelUpdate,FullLabelUpdate,,,5600,5600,1.0,0.7220755257213756,0.8816666666666667,0.1652,0.1664,0.8472696666666666,0.3807525114309855,,2.5316,results/proposed_performance/01_main_performance.csv
monthly,extended_features_natural,existing_main_baselines,2018-04,FullLabelUpdate,FullLabelUpdate,FullLabelUpdate,,,5600,5600,1.0,0.9011339800083198,0.735,0.0066,0.0444,0.9673236666666668,0.8844219820836049,,2.463,results/proposed_performance/01_main_performance.csv
monthly,extended_features_natural,existing_main_baselines,2018-05,FullLabelUpdate,FullLabelUpdate,FullLabelUpdate,,,5600,5600,1.0,0.9537915047095956,0.9066666666666666,0.0084,0.0072,0.9745343333333334,0.9182606096371058,,2.3014,results/proposed_performance/01_main_performance.csv
monthly,extended_features_natural,existing_main_baselines,2018-06,FullLabelUpdate,FullLabelUpdate,FullLabelUpdate,,,5600,5600,1.0,0.9393727465797402,0.9483333333333334,0.0212,0.0114,0.9803445,0.9244616516758536,,2.3827,results/proposed_performance/01_main_performance.csv
