month,cluster_id,n_samples,n_benign,n_malicious,mal_ratio,age,birth_month,is_new,top_features
2020,2,2557,1196,1361,0.5323,4,0,False,Ljava/io/File;.mkdirs:()Z(+0.088); Ljava/lang/StringBuilder;.append:(D)Ljava/lang/StringBuilder;(+0.088); Ljava/lang/StringBuilder;.append:(F)Ljava/lang/StringBuilder;(+0.087); Landroid/content/Context;.getApplicationInfo:()Landroid/content/pm/ApplicationInfo;(+0.086); Ljava/net/HttpURLConnection;.setRequestMethod:(Ljava/lang/String;)V(+0.086); Ljava/lang/String;.getBytes:()[B(+0.085); Landroid/location/LocationManager;.getLastKnownLocation:(Ljava/lang/String;)Landroid/location/Location;(-0.085); Landroid/webkit/WebViewClient;.onReceivedError:(Landroid/webkit/WebView;ILjava/lang/String;Ljava/lang/String;)V(+0.085); Ljava/io/File;.exists:()Z(-0.085); Ljava/lang/String;.indexOf:(Ljava/lang/String;)I(+0.085)
2020,3,496,306,190,0.3831,4,0,False,Ljava/lang/StringBuilder;.append:(Ljava/lang/String;)Ljava/lang/StringBuilder;(+0.112); Ljava/net/Socket;.getInputStream:()Ljava/io/InputStream;(-0.111); Ljava/net/Socket;.getOutputStream:()Ljava/io/OutputStream;(+0.111); Ljava/lang/StringBuilder;.append:(I)Ljava/lang/StringBuilder;(-0.110); Ljava/lang/String;.substring:(II)Ljava/lang/String;(-0.110); Ljava/io/File;.exists:()Z(-0.109); Ljava/lang/String;.substring:(I)Ljava/lang/String;(-0.109); Ljava/lang/String;.indexOf:(I)I(-0.109); Ljava/io/File;.delete:()Z(+0.109); Ljava/lang/StringBuilder;.append:(Ljava/lang/Object;)Ljava/lang/StringBuilder;(+0.109)
2020,4,8416,186,8230,0.9779,4,0,False,Ljava/io/FileOutputStream;.write:([BII)V(+0.382); Ljava/io/File;.exists:()Z(-0.362); Ljava/io/File;.mkdir:()Z(+0.348); Ljava/lang/Runtime;.exec:(Ljava/lang/String;)Ljava/lang/Process;(+0.268); Ljava/lang/System;.loadLibrary:(Ljava/lang/String;)V(-0.262); Ljava/lang/StringBuilder;.append:(Ljava/lang/String;)Ljava/lang/StringBuilder;(+0.256); Ljava/io/File;.delete:()Z(+0.241); Ljava/lang/StringBuilder;.append:(I)Ljava/lang/StringBuilder;(-0.192); Ljava/lang/String;.substring:(II)Ljava/lang/String;(-0.182); Ljava/lang/StringBuilder;.append:(Ljava/lang/Object;)Ljava/lang/StringBuilder;(+0.165)
2020,5,861,11,850,0.9872,0,0,False,Ljava/lang/StringBuilder;.append:(Ljava/lang/String;)Ljava/lang/StringBuilder;(+0.117); Ljava/net/URL;.openConnection:()Ljava/net/URLConnection;(-0.116); Landroid/webkit/WebView;.loadUrl:(Ljava/lang/String;)V(-0.116); Landroid/webkit/WebViewDatabase;.clearHttpAuthUsernamePassword:()V(+0.116); Ljava/io/FileOutputStream;.write:([BII)V(+0.116); Ljava/net/HttpURLConnection;.setConnectTimeout:(I)V(-0.115); Landroid/webkit/WebView;.<init>:(Landroid/content/Context;)V(-0.115); Ljava/io/File;.exists:()Z(-0.115); Ljava/lang/String;.substring:(I)Ljava/lang/String;(-0.115); Landroid/content/Intent;.setFlags:(I)Landroid/content/Intent;(+0.114)
2020,6,4105,3382,723,0.1761,4,0,False,Ljava/lang/String;.indexOf:(II)I(+0.121); Ljava/lang/StringBuilder;.append:(Z)Ljava/lang/StringBuilder;(-0.121); Ljava/lang/StringBuilder;.append:(C)Ljava/lang/StringBuilder;(-0.120); Ljava/lang/String;.substring:(I)Ljava/lang/String;(-0.119); Ljava/lang/StringBuilder;.append:(J)Ljava/lang/StringBuilder;(+0.119); Ljava/net/HttpURLConnection;.setRequestMethod:(Ljava/lang/String;)V(+0.119); Ljava/lang/StringBuilder;.append:(I)Ljava/lang/StringBuilder;(-0.119); Landroid/content/Context;.startActivity:(Landroid/content/Intent;)V(-0.118); Ljava/lang/StringBuilder;.append:(Ljava/lang/Object;)Ljava/lang/StringBuilder;(+0.118); Ljava/lang/String;.substring:(II)Ljava/lang/String;(-0.118)
2020,7,1694,179,1515,0.8943,4,0,False,Ljava/lang/String;.getBytes:()[B(+0.123); Ljava/lang/StringBuilder;.append:(Ljava/lang/String;)Ljava/lang/StringBuilder;(+0.121); Landroid/telephony/TelephonyManager;.getDeviceId:()Ljava/lang/String;(+0.121); Ljava/lang/StringBuilder;.append:(J)Ljava/lang/StringBuilder;(+0.121); Ljava/lang/StringBuilder;.append:(I)Ljava/lang/StringBuilder;(-0.121); Ljava/lang/String;.substring:(II)Ljava/lang/String;(-0.121); Landroid/content/Context;.startActivity:(Landroid/content/Intent;)V(-0.120); Landroid/net/ConnectivityManager;.getActiveNetworkInfo:()Landroid/net/NetworkInfo;(+0.120); Ljava/io/File;.exists:()Z(-0.120); Ljava/lang/StringBuilder;.append:(Ljava/lang/Object;)Ljava/lang/StringBuilder;(+0.120)
2020,8,1346,795,551,0.4094,4,0,False,Landroid/webkit/WebView;.loadUrl:(Ljava/lang/String;)V(-0.171); Landroid/webkit/WebView;.setWebViewClient:(Landroid/webkit/WebViewClient;)V(+0.158); Landroid/webkit/WebViewClient;.<init>:()V(-0.158); Ljava/lang/StringBuilder;.append:(Ljava/lang/String;)Ljava/lang/StringBuilder;(+0.150); Landroid/webkit/WebView;.getSettings:()Landroid/webkit/WebSettings;(+0.150); Ljava/lang/StringBuilder;.append:(I)Ljava/lang/StringBuilder;(-0.148); Ljava/lang/StringBuilder;.append:(Ljava/lang/Object;)Ljava/lang/StringBuilder;(+0.146); Ljava/lang/String;.substring:(I)Ljava/lang/String;(-0.142); Ljava/lang/String;.substring:(II)Ljava/lang/String;(-0.141); Ljava/lang/StringBuilder;.append:(J)Ljava/lang/StringBuilder;(+0.139)
2020,9,6013,5005,1008,0.1676,4,0,False,Ljava/io/File;.mkdirs:()Z(+0.101); Ljava/net/HttpURLConnection;.addRequestProperty:(Ljava/lang/String;Ljava/lang/String;)V(-0.101); Landroid/content/Context;.getApplicationInfo:()Landroid/content/pm/ApplicationInfo;(+0.098); Landroid/app/Activity;.startActivity:(Landroid/content/Intent;)V(+0.098); Landroid/webkit/WebView;.setVisibility:(I)V(-0.098); Ljava/lang/String;.valueOf:(F)Ljava/lang/String;(+0.097); Ldalvik/system/DexClassLoader;.loadClass:(Ljava/lang/String;)Ljava/lang/Class;(-0.097); Ljava/io/File;.exists:()Z(-0.097); Landroid/app/Activity;.startActivityForResult:(Landroid/content/Intent;I)V(+0.097); Landroid/media/MediaPlayer;.start:()V(-0.096)
2020,10,2407,864,1543,0.641,4,0,False,Ljava/lang/String;.valueOf:(Ljava/lang/Object;)Ljava/lang/String;(-0.090); Ljava/io/File;.mkdirs:()Z(+0.090); Landroid/os/Process;.myPid:()I(-0.089); Ljava/lang/StringBuilder;.append:(C)Ljava/lang/StringBuilder;(-0.089); Landroid/content/Intent;.addFlags:(I)Landroid/content/Intent;(+0.089); Ljava/lang/String;.substring:(I)Ljava/lang/String;(-0.088); Ljava/lang/StringBuilder;.append:(I)Ljava/lang/StringBuilder;(-0.088); Landroid/content/Context;.startActivity:(Landroid/content/Intent;)V(-0.088); Ljava/lang/StringBuilder;.append:(Ljava/lang/String;)Ljava/lang/StringBuilder;(+0.088); Ljava/lang/String;.valueOf:(I)Ljava/lang/String;(+0.088)
2020,11,807,359,448,0.5551,4,0,False,Landroid/os/Process;.killProcess:(I)V(+0.162); Ljava/lang/StringBuilder;.append:(Ljava/lang/String;)Ljava/lang/StringBuilder;(+0.158); Ljava/lang/StringBuilder;.append:(I)Ljava/lang/StringBuilder;(-0.156); Ljava/net/URLConnection;.getInputStream:()Ljava/io/InputStream;(-0.153); Ljava/lang/String;.substring:(I)Ljava/lang/String;(-0.152); Ljava/lang/StringBuilder;.append:(Ljava/lang/Object;)Ljava/lang/StringBuilder;(+0.152); Landroid/os/Process;.myPid:()I(-0.152); Ljava/lang/String;.substring:(II)Ljava/lang/String;(-0.150); Ljava/io/File;.exists:()Z(-0.148); Landroid/media/MediaPlayer;.start:()V(-0.147)
2020,12,1350,171,1179,0.8733,3,0,False,Ljava/net/HttpURLConnection;.getErrorStream:()Ljava/io/InputStream;(-0.085); Ljava/net/URLConnection;.getInputStream:()Ljava/io/InputStream;(-0.084); Ljava/lang/StringBuffer;.append:(J)Ljava/lang/StringBuffer;(+0.082); Landroid/webkit/WebView;.stopLoading:()V(+0.081); Ljava/net/HttpURLConnection;.setInstanceFollowRedirects:(Z)V(-0.079); Ljava/lang/StringBuffer;.append:(I)Ljava/lang/StringBuffer;(+0.077); Ljava/net/HttpURLConnection;.getHeaderField:(Ljava/lang/String;)Ljava/lang/String;(-0.076); Landroid/os/Handler;.obtainMessage:(ILjava/lang/Object;)Landroid/os/Message;(+0.076); Landroid/app/Activity;.setContentView:(I)V(+0.076); Landroid/webkit/WebViewClient;.onPageFinished:(Landroid/webkit/WebView;Ljava/lang/String;)V(-0.076)
2020,13,804,638,166,0.2065,4,0,False,Landroid/os/Process;.myPid:()I(-0.109); Ljava/lang/String;.indexOf:(II)I(+0.107); Landroid/os/PowerManager$WakeLock;.release:()V(+0.106); Ljava/io/File;.mkdirs:()Z(+0.106); Ljava/net/ServerSocket;.close:()V(+0.105); Landroid/hardware/Camera;.open:()Landroid/hardware/Camera;(+0.103); Landroid/media/AudioRecord;.startRecording:()V(-0.102); Landroid/media/AudioRecord;.getMinBufferSize:(III)I(+0.102); Landroid/app/Activity;.startActivityForResult:(Landroid/content/Intent;I)V(+0.102); Landroid/webkit/WebView;.<init>:(Landroid/content/Context;Landroid/util/AttributeSet;I)V(+0.102)
2020,14,1298,382,916,0.7057,4,0,False,Landroid/webkit/WebView;.addJavascriptInterface:(Ljava/lang/Object;Ljava/lang/String;)V(-0.102); Landroid/content/Context;.getApplicationInfo:()Landroid/content/pm/ApplicationInfo;(+0.102); Ljava/lang/StringBuilder;.append:(F)Ljava/lang/StringBuilder;(+0.102); Landroid/webkit/WebView;.canGoBack:()Z(-0.102); Landroid/webkit/WebView;.setWebChromeClient:(Landroid/webkit/WebChromeClient;)V(-0.101); Ljava/lang/String;.valueOf:(I)Ljava/lang/String;(+0.101); Landroid/webkit/WebView;.destroy:()V(+0.101); Ljava/lang/StringBuilder;.append:(D)Ljava/lang/StringBuilder;(+0.100); Ljava/lang/StringBuilder;.append:(Z)Ljava/lang/StringBuilder;(-0.100); Ljava/lang/StringBuilder;.append:(J)Ljava/lang/StringBuilder;(+0.100)
2020,15,4430,3983,447,0.1009,4,0,False,Ljava/net/HttpURLConnection;.getHeaderField:(Ljava/lang/String;)Ljava/lang/String;(-0.095); Landroid/content/Context;.getApplicationInfo:()Landroid/content/pm/ApplicationInfo;(+0.094); Ljava/net/HttpURLConnection;.setInstanceFollowRedirects:(Z)V(-0.094); Ljava/io/File;.mkdirs:()Z(+0.092); Ljava/net/HttpURLConnection;.setReadTimeout:(I)V(+0.091); Ljava/lang/StringBuilder;.append:(D)Ljava/lang/StringBuilder;(+0.091); Ljava/net/HttpURLConnection;.disconnect:()V(+0.090); Ljava/io/File;.exists:()Z(-0.090); Landroid/webkit/WebView;.setVisibility:(I)V(-0.090); Ljava/lang/String;.getBytes:(Ljava/lang/String;)[B(-0.090)
2020,16,4648,2888,1760,0.3787,4,0,False,Landroid/webkit/WebView;.getSettings:()Landroid/webkit/WebSettings;(+0.121); Ljava/lang/StringBuilder;.append:(Ljava/lang/Object;)Ljava/lang/StringBuilder;(+0.118); Ljava/lang/StringBuilder;.append:(I)Ljava/lang/StringBuilder;(-0.118); Landroid/webkit/WebView;.onResume:()V(+0.118); Landroid/webkit/WebView;.onPause:()V(-0.117); Ljava/lang/StringBuilder;.append:(J)Ljava/lang/StringBuilder;(+0.117); Ljava/lang/StringBuilder;.append:(Ljava/lang/String;)Ljava/lang/StringBuilder;(+0.116); Landroid/webkit/WebViewClient;.<init>:()V(-0.116); Landroid/webkit/WebViewClient;.shouldOverrideUrlLoading:(Landroid/webkit/WebView;Ljava/lang/String;)Z(-0.116); Landroid/webkit/WebView;.onTouchEvent:(Landroid/view/MotionEvent;)Z(+0.115)
2020,17,378,28,350,0.9259,4,0,False,Ljava/io/FileOutputStream;.write:([BII)V(+0.439); Ljava/lang/Runtime;.exec:(Ljava/lang/String;)Ljava/lang/Process;(+0.397); Ljava/io/File;.exists:()Z(-0.382); Ljava/io/File;.mkdirs:()Z(+0.360); Ljava/io/File;.mkdir:()Z(+0.171); Ljava/io/File;.delete:()Z(+0.164); Ljava/lang/StringBuilder;.append:(Ljava/lang/String;)Ljava/lang/StringBuilder;(+0.132); Ljava/net/HttpURLConnection;.getContentLength:()I(+0.111); Ljava/lang/System;.loadLibrary:(Ljava/lang/String;)V(-0.095); Ljava/net/HttpURLConnection;.setRequestMethod:(Ljava/lang/String;)V(+0.092)
2020,18,751,658,93,0.1238,4,0,False,Landroid/webkit/WebView;.loadUrl:(Ljava/lang/String;)V(-0.143); Landroid/webkit/WebView;.canGoBack:()Z(-0.143); Landroid/webkit/WebView;.goBack:()V(+0.141); Ljava/lang/StringBuilder;.append:(I)Ljava/lang/StringBuilder;(-0.135); Ljava/lang/StringBuilder;.append:(Ljava/lang/String;)Ljava/lang/StringBuilder;(+0.135); Ljava/lang/StringBuilder;.append:(Ljava/lang/Object;)Ljava/lang/StringBuilder;(+0.135); Ljava/lang/String;.substring:(II)Ljava/lang/String;(-0.134); Ljava/lang/String;.substring:(I)Ljava/lang/String;(-0.132); Landroid/webkit/WebView;.<init>:(Landroid/content/Context;Landroid/util/AttributeSet;)V(-0.132); Ljava/lang/StringBuilder;.append:(C)Ljava/lang/StringBuilder;(-0.131)
2020,19,801,694,107,0.1336,3,0,False,Landroid/webkit/WebViewClient;.<init>:()V(-0.148); Landroid/webkit/WebView;.getSettings:()Landroid/webkit/WebSettings;(+0.145); Landroid/webkit/WebView;.setWebViewClient:(Landroid/webkit/WebViewClient;)V(+0.144); Ljavax/crypto/Cipher;.getInstance:(Ljava/lang/String;)Ljavax/crypto/Cipher;(+0.142); Ljavax/crypto/Cipher;.doFinal:([B)[B(+0.142); Ljava/net/HttpURLConnection;.setInstanceFollowRedirects:(Z)V(-0.141); Ljava/lang/StringBuilder;.append:(Ljava/lang/String;)Ljava/lang/StringBuilder;(+0.141); Landroid/webkit/WebView;.<init>:(Landroid/content/Context;)V(-0.141); Ljava/lang/StringBuilder;.append:(I)Ljava/lang/StringBuilder;(-0.141); Ljava/net/HttpURLConnection;.getHeaderField:(Ljava/lang/String;)Ljava/lang/String;(-0.140)
2020,20,107,33,74,0.6916,3,0,False,Landroid/webkit/WebView;.loadUrl:(Ljava/lang/String;)V(-0.296); Landroid/webkit/WebView;.goBack:()V(+0.296); Landroid/webkit/WebView;.setWebChromeClient:(Landroid/webkit/WebChromeClient;)V(-0.293); Landroid/webkit/WebView;.canGoBack:()Z(-0.287); Landroid/webkit/WebView;.setWebViewClient:(Landroid/webkit/WebViewClient;)V(+0.274); Landroid/webkit/WebViewClient;.<init>:()V(-0.246); Landroid/webkit/WebView;.getSettings:()Landroid/webkit/WebSettings;(+0.234); Landroid/webkit/WebView;.addJavascriptInterface:(Ljava/lang/Object;Ljava/lang/String;)V(-0.174); Landroid/webkit/WebViewClient;.onPageFinished:(Landroid/webkit/WebView;Ljava/lang/String;)V(-0.150); Landroid/webkit/WebView;.<init>:(Landroid/content/Context;)V(-0.149)
2020,21,22,12,10,0.4545,2,1,False,Landroid/os/Process;.myPid:()I(-0.418); Landroid/os/Process;.killProcess:(I)V(+0.388); Ljava/lang/System;.loadLibrary:(Ljava/lang/String;)V(-0.363); Landroid/webkit/WebView;.canGoForward:()Z(-0.160); Ljava/lang/StringBuilder;.append:(Ljava/lang/String;)Ljava/lang/StringBuilder;(+0.144); Ljava/lang/StringBuilder;.append:(I)Ljava/lang/StringBuilder;(-0.127); Ljava/lang/StringBuilder;.indexOf:(Ljava/lang/String;)I(-0.124); Ljava/io/File;.exists:()Z(-0.119); Ljava/lang/String;.substring:(II)Ljava/lang/String;(-0.119); Ljava/lang/StringBuilder;.append:(Ljava/lang/Object;)Ljava/lang/StringBuilder;(+0.119)
2020,22,13,11,2,0.1538,1,2,False,Landroid/media/MediaPlayer;.start:()V(-0.418); Landroid/media/MediaPlayer;.stop:()V(+0.359); Landroid/os/Vibrator;.vibrate:(J)V(+0.231); Landroid/webkit/WebView;.canGoForward:()Z(-0.174); Ljava/lang/StringBuilder;.append:(Ljava/lang/String;)Ljava/lang/StringBuilder;(+0.158); Ljava/lang/String;.getBytes:()[B(+0.152); Ljava/lang/StringBuilder;.append:(I)Ljava/lang/StringBuilder;(-0.141); Ljava/io/FileOutputStream;.write:([BII)V(+0.139); Ljava/io/File;.exists:()Z(-0.138); Ljava/lang/String;.substring:(II)Ljava/lang/String;(-0.134)
2020,23,8,7,1,0.125,0,3,True,Landroid/media/MediaPlayer;.start:()V(-0.550); Landroid/media/MediaPlayer;.stop:()V(+0.502); Landroid/content/Context;.startService:(Landroid/content/Intent;)Landroid/content/ComponentName;(+0.186); Landroid/os/PowerManager$WakeLock;.acquire:()V(-0.168); Landroid/os/PowerManager$WakeLock;.release:()V(+0.128); Landroid/media/MediaRecorder;.setAudioSource:(I)V(+0.105); Landroid/app/NotificationManager;.notify:(ILandroid/app/Notification;)V(+0.101); Landroid/content/Intent;.setFlags:(I)Landroid/content/Intent;(+0.099); Landroid/os/Handler;.sendMessage:(Landroid/os/Message;)Z(+0.090); Landroid/app/ActivityManager;.getRunningTasks:(I)Ljava/util/List;(-0.089)
2021,0,2800,627,2173,0.7761,5,0,False,Ljava/lang/StringBuilder;.append:(Ljava/lang/String;)Ljava/lang/StringBuilder;(+0.219); Ljava/io/File;.exists:()Z(-0.210); Ljava/lang/StringBuilder;.append:(I)Ljava/lang/StringBuilder;(-0.202); Ljava/lang/String;.substring:(II)Ljava/lang/String;(-0.197); Ljava/lang/String;.getBytes:()[B(+0.186); Ljava/lang/StringBuilder;.append:(Ljava/lang/Object;)Ljava/lang/StringBuilder;(+0.185); Ljava/io/File;.delete:()Z(+0.183); Ljava/lang/String;.valueOf:(Ljava/lang/Object;)Ljava/lang/String;(-0.172); Ljava/lang/String;.substring:(I)Ljava/lang/String;(-0.169); Ljava/lang/StringBuilder;.append:(J)Ljava/lang/StringBuilder;(+0.166)
2021,1,2255,1922,333,0.1477,5,0,False,Ljava/lang/StringBuilder;.append:(Ljava/lang/String;)Ljava/lang/StringBuilder;(+0.197); Ljava/lang/StringBuilder;.append:(I)Ljava/lang/StringBuilder;(-0.195); Landroid/app/Activity;.startActivityForResult:(Landroid/content/Intent;I)V(+0.194); Ljava/lang/StringBuilder;.append:(Ljava/lang/Object;)Ljava/lang/StringBuilder;(+0.193); Ljava/io/File;.exists:()Z(-0.193); Ljava/lang/StringBuilder;.append:(C)Ljava/lang/StringBuilder;(-0.190); Ljava/io/File;.delete:()Z(+0.188); Ljava/lang/String;.substring:(I)Ljava/lang/String;(-0.185); Ljava/lang/StringBuilder;.append:(J)Ljava/lang/StringBuilder;(+0.185); Ljava/lang/String;.substring:(II)Ljava/lang/String;(-0.184)
2021,2,4106,1597,2509,0.6111,5,0,False,Ljava/io/File;.mkdirs:()Z(+0.094); Landroid/webkit/WebView;.canGoBack:()Z(-0.091); Landroid/webkit/WebView;.goBack:()V(+0.090); Ljava/net/HttpURLConnection;.setRequestMethod:(Ljava/lang/String;)V(+0.088); Ljava/lang/StringBuilder;.append:(F)Ljava/lang/StringBuilder;(+0.088); Landroid/webkit/WebView;.addJavascriptInterface:(Ljava/lang/Object;Ljava/lang/String;)V(-0.088); Ljava/io/File;.exists:()Z(-0.088); Landroid/content/Context;.getApplicationInfo:()Landroid/content/pm/ApplicationInfo;(+0.087); Landroid/app/Activity;.setContentView:(Landroid/view/View;)V(+0.086); Ljava/lang/StringBuilder;.append:(D)Ljava/lang/StringBuilder;(+0.085)
2021,3,524,329,195,0.3721,5,0,False,Ljava/net/Socket;.getInputStream:()Ljava/io/InputStream;(-0.111); Ljava/net/Socket;.getOutputStream:()Ljava/io/OutputStream;(+0.110); Ljava/lang/StringBuilder;.append:(Ljava/lang/String;)Ljava/lang/StringBuilder;(+0.110); Ljava/lang/StringBuilder;.append:(I)Ljava/lang/StringBuilder;(-0.109); Ljava/lang/String;.substring:(II)Ljava/lang/String;(-0.108); Ljava/io/File;.exists:()Z(-0.108); Ljava/lang/String;.substring:(I)Ljava/lang/String;(-0.108); Ljava/lang/String;.indexOf:(I)I(-0.108); Ljava/lang/String;.valueOf:(Ljava/lang/Object;)Ljava/lang/String;(-0.108); Ljava/io/File;.delete:()Z(+0.108)
2021,4,10025,243,9782,0.9758,5,0,False,Ljava/io/FileOutputStream;.write:([BII)V(+0.379); Ljava/io/File;.exists:()Z(-0.361); Ljava/io/File;.mkdir:()Z(+0.348); Ljava/lang/System;.loadLibrary:(Ljava/lang/String;)V(-0.265); Ljava/lang/Runtime;.exec:(Ljava/lang/String;)Ljava/lang/Process;(+0.262); Ljava/lang/StringBuilder;.append:(Ljava/lang/String;)Ljava/lang/StringBuilder;(+0.257); Ljava/io/File;.delete:()Z(+0.241); Ljava/lang/StringBuilder;.append:(I)Ljava/lang/StringBuilder;(-0.193); Ljava/lang/String;.substring:(II)Ljava/lang/String;(-0.182); Ljava/lang/StringBuilder;.append:(Ljava/lang/Object;)Ljava/lang/StringBuilder;(+0.165)
2021,5,4959,4214,745,0.1502,5,0,False,Ljava/lang/String;.indexOf:(II)I(+0.121); Ljava/lang/StringBuilder;.append:(Z)Ljava/lang/StringBuilder;(-0.120); Ljava/lang/StringBuilder;.append:(C)Ljava/lang/StringBuilder;(-0.119); Landroid/content/ContentResolver;.openInputStream:(Landroid/net/Uri;)Ljava/io/InputStream;(-0.118); Ljava/lang/StringBuilder;.append:(J)Ljava/lang/StringBuilder;(+0.118); Ljava/lang/StringBuilder;.append:(Ljava/lang/Object;)Ljava/lang/StringBuilder;(+0.118); Ljava/lang/String;.substring:(I)Ljava/lang/String;(-0.118); Ljava/lang/StringBuilder;.append:(I)Ljava/lang/StringBuilder;(-0.118); Landroid/content/Context;.startActivity:(Landroid/content/Intent;)V(-0.118); Ljava/lang/String;.substring:(II)Ljava/lang/String;(-0.117)
2021,6,1696,181,1515,0.8933,5,0,False,Ljava/lang/String;.getBytes:()[B(+0.123); Ljava/lang/StringBuilder;.append:(Ljava/lang/String;)Ljava/lang/StringBuilder;(+0.121); Landroid/telephony/TelephonyManager;.getDeviceId:()Ljava/lang/String;(+0.121); Ljava/lang/StringBuilder;.append:(J)Ljava/lang/StringBuilder;(+0.121); Ljava/lang/StringBuilder;.append:(I)Ljava/lang/StringBuilder;(-0.121); Ljava/lang/String;.substring:(II)Ljava/lang/String;(-0.121); Landroid/content/Context;.startActivity:(Landroid/content/Intent;)V(-0.120); Landroid/net/ConnectivityManager;.getActiveNetworkInfo:()Landroid/net/NetworkInfo;(+0.120); Ljava/io/File;.exists:()Z(-0.120); Ljava/lang/StringBuilder;.append:(Ljava/lang/Object;)Ljava/lang/StringBuilder;(+0.120)
2021,7,1408,818,590,0.419,5,0,False,Landroid/webkit/WebView;.loadUrl:(Ljava/lang/String;)V(-0.171); Landroid/webkit/WebView;.setWebViewClient:(Landroid/webkit/WebViewClient;)V(+0.158); Landroid/webkit/WebViewClient;.<init>:()V(-0.158); Ljava/lang/StringBuilder;.append:(Ljava/lang/String;)Ljava/lang/StringBuilder;(+0.151); Landroid/webkit/WebView;.getSettings:()Landroid/webkit/WebSettings;(+0.150); Ljava/lang/StringBuilder;.append:(I)Ljava/lang/StringBuilder;(-0.150); Ljava/lang/StringBuilder;.append:(Ljava/lang/Object;)Ljava/lang/StringBuilder;(+0.147); Ljava/lang/String;.substring:(I)Ljava/lang/String;(-0.143); Ljava/lang/String;.substring:(II)Ljava/lang/String;(-0.142); Ljava/lang/StringBuilder;.append:(J)Ljava/lang/StringBuilder;(+0.140)
2021,8,6399,5328,1071,0.1674,5,0,False,Ljava/io/File;.mkdirs:()Z(+0.102); Ljava/net/HttpURLConnection;.addRequestProperty:(Ljava/lang/String;Ljava/lang/String;)V(-0.101); Landroid/content/Context;.getApplicationInfo:()Landroid/content/pm/ApplicationInfo;(+0.100); Landroid/app/Activity;.startActivity:(Landroid/content/Intent;)V(+0.098); Landroid/webkit/WebView;.setVisibility:(I)V(-0.098); Ljava/lang/String;.valueOf:(F)Ljava/lang/String;(+0.098); Landroid/app/Activity;.startActivityForResult:(Landroid/content/Intent;I)V(+0.098); Ljava/io/File;.exists:()Z(-0.097); Ldalvik/system/DexClassLoader;.loadClass:(Ljava/lang/String;)Ljava/lang/Class;(-0.097); Ljava/net/HttpURLConnection;.setInstanceFollowRedirects:(Z)V(-0.097)
2021,9,2539,980,1559,0.614,5,0,False,Ljava/io/File;.mkdirs:()Z(+0.090); Ljava/lang/String;.valueOf:(Ljava/lang/Object;)Ljava/lang/String;(-0.090); Landroid/os/Process;.myPid:()I(-0.089); Ljava/lang/StringBuilder;.append:(C)Ljava/lang/StringBuilder;(-0.089); Landroid/content/Intent;.addFlags:(I)Landroid/content/Intent;(+0.089); Ljava/lang/StringBuilder;.append:(I)Ljava/lang/StringBuilder;(-0.088); Ljava/lang/String;.substring:(I)Ljava/lang/String;(-0.088); Ljava/lang/String;.valueOf:(I)Ljava/lang/String;(+0.088); Ljava/lang/StringBuilder;.append:(Ljava/lang/String;)Ljava/lang/StringBuilder;(+0.088); Landroid/content/Context;.startActivity:(Landroid/content/Intent;)V(-0.088)
2021,10,813,365,448,0.551,5,0,False,Landroid/os/Process;.killProcess:(I)V(+0.162); Ljava/lang/StringBuilder;.append:(Ljava/lang/String;)Ljava/lang/StringBuilder;(+0.158); Ljava/lang/StringBuilder;.append:(I)Ljava/lang/StringBuilder;(-0.156); Ljava/net/URLConnection;.getInputStream:()Ljava/io/InputStream;(-0.153); Ljava/lang/String;.substring:(I)Ljava/lang/String;(-0.152); Ljava/lang/StringBuilder;.append:(Ljava/lang/Object;)Ljava/lang/StringBuilder;(+0.152); Landroid/os/Process;.myPid:()I(-0.152); Ljava/lang/String;.substring:(II)Ljava/lang/String;(-0.150); Ljava/io/File;.exists:()Z(-0.148); Landroid/media/MediaPlayer;.start:()V(-0.147)
2021,11,1353,174,1179,0.8714,4,0,False,Ljava/net/HttpURLConnection;.getErrorStream:()Ljava/io/InputStream;(-0.085); Ljava/net/URLConnection;.getInputStream:()Ljava/io/InputStream;(-0.084); Ljava/lang/StringBuffer;.append:(J)Ljava/lang/StringBuffer;(+0.082); Landroid/webkit/WebView;.stopLoading:()V(+0.081); Ljava/net/HttpURLConnection;.setInstanceFollowRedirects:(Z)V(-0.079); Ljava/lang/StringBuffer;.append:(I)Ljava/lang/StringBuffer;(+0.077); Ljava/net/HttpURLConnection;.getHeaderField:(Ljava/lang/String;)Ljava/lang/String;(-0.076); Landroid/os/Handler;.obtainMessage:(ILjava/lang/Object;)Landroid/os/Message;(+0.076); Landroid/app/Activity;.setContentView:(I)V(+0.076); Landroid/webkit/WebView;.destroy:()V(+0.076)
2021,12,938,772,166,0.177,5,0,False,Landroid/os/Process;.myPid:()I(-0.111); Ljava/lang/String;.indexOf:(II)I(+0.108); Landroid/os/PowerManager$WakeLock;.release:()V(+0.107); Ljava/io/File;.mkdirs:()Z(+0.107); Ljava/net/ServerSocket;.close:()V(+0.106); Landroid/hardware/Camera;.open:()Landroid/hardware/Camera;(+0.104); Landroid/media/AudioRecord;.startRecording:()V(-0.102); Landroid/media/AudioRecord;.getMinBufferSize:(III)I(+0.102); Landroid/app/Activity;.startActivityForResult:(Landroid/content/Intent;I)V(+0.102); Landroid/webkit/WebView;.<init>:(Landroid/content/Context;Landroid/util/AttributeSet;I)V(+0.102)
