month,cluster_id,n_samples,n_benign,n_malicious,mal_ratio,age,birth_month,is_new,top_features
2018,9,637,496,141,0.2214,2,0,False,Landroid/webkit/WebView;.loadUrl:(Ljava/lang/String;)V(-0.219); Landroid/webkit/WebView;.setWebViewClient:(Landroid/webkit/WebViewClient;)V(+0.197); Landroid/webkit/WebViewClient;.<init>:()V(-0.194); Landroid/webkit/WebView;.getSettings:()Landroid/webkit/WebSettings;(+0.190); Ljava/lang/StringBuilder;.append:(Ljava/lang/String;)Ljava/lang/StringBuilder;(+0.160); Landroid/webkit/WebView;.setWebChromeClient:(Landroid/webkit/WebChromeClient;)V(-0.158); Ljava/lang/StringBuilder;.append:(I)Ljava/lang/StringBuilder;(-0.155); Ljava/lang/StringBuilder;.append:(Ljava/lang/Object;)Ljava/lang/StringBuilder;(+0.149); Landroid/webkit/WebView;.goBack:()V(+0.148); Ljava/lang/String;.substring:(I)Ljava/lang/String;(-0.146)
2018,10,161,161,0,0.0,0,0,False,Ljava/lang/String;.valueOf:(C)Ljava/lang/String;(-0.085); Ljava/net/HttpURLConnection;.getRequestProperty:(Ljava/lang/String;)Ljava/lang/String;(-0.084); Landroid/app/ActivityManager;.getRunningTasks:(I)Ljava/util/List;(-0.084); Landroid/net/wifi/WifiManager;.getConnectionInfo:()Landroid/net/wifi/WifiInfo;(+0.084); Landroid/net/NetworkInfo;.isConnectedOrConnecting:()Z(+0.083); Ljava/lang/String;.valueOf:(J)Ljava/lang/String;(-0.083); Ljava/net/HttpURLConnection;.setFixedLengthStreamingMode:(I)V(+0.082); Landroid/webkit/WebView;.getParent:()Landroid/view/ViewParent;(-0.082); Landroid/webkit/WebView;.getUrl:()Ljava/lang/String;(-0.082); Ljava/lang/StringBuffer;.append:(Ljava/lang/StringBuffer;)Ljava/lang/StringBuffer;(-0.082)
2018,11,1967,1699,268,0.1362,2,0,False,Ljava/lang/StringBuilder;.append:(Ljava/lang/String;)Ljava/lang/StringBuilder;(+0.153); Ljava/lang/StringBuilder;.append:(I)Ljava/lang/StringBuilder;(-0.151); Ljava/lang/StringBuilder;.append:(Ljava/lang/Object;)Ljava/lang/StringBuilder;(+0.149); Ljava/lang/String;.substring:(II)Ljava/lang/String;(-0.148); Ljava/lang/String;.substring:(I)Ljava/lang/String;(-0.147); Ljava/io/File;.exists:()Z(-0.146); Ljava/lang/StringBuilder;.append:(J)Ljava/lang/StringBuilder;(+0.144); Ljava/lang/String;.valueOf:(I)Ljava/lang/String;(+0.144); Ljava/lang/StringBuilder;.append:(C)Ljava/lang/StringBuilder;(-0.142); Ljava/io/File;.delete:()Z(+0.141)
2018,12,727,716,11,0.0151,2,0,False,Ljava/net/HttpURLConnection;.setDefaultUseCaches:(Z)V(+0.086); Ljava/net/HttpURLConnection;.getHeaderFieldInt:(Ljava/lang/String;I)I(-0.085); Ljava/net/HttpURLConnection;.getContentType:()Ljava/lang/String;(+0.084); Ljava/net/HttpURLConnection;.setFixedLengthStreamingMode:(I)V(+0.083); Ljava/lang/StringBuilder;.append:(D)Ljava/lang/StringBuilder;(+0.083); Ljava/net/HttpURLConnection;.getResponseMessage:()Ljava/lang/String;(+0.082); Ljava/net/HttpURLConnection;.getRequestMethod:()Ljava/lang/String;(+0.082); Ljava/lang/StringBuilder;.append:(F)Ljava/lang/StringBuilder;(+0.082); Ljava/net/HttpURLConnection;.getHeaderField:(Ljava/lang/String;)Ljava/lang/String;(-0.082); Landroid/content/Context;.getApplicationInfo:()Landroid/content/pm/ApplicationInfo;(+0.082)
2018,13,813,359,454,0.5584,2,0,False,Ljava/io/File;.exists:()Z(-0.302); Ljava/io/FileOutputStream;.write:([BII)V(+0.289); Ljava/io/File;.mkdir:()Z(+0.269); Ljava/lang/StringBuilder;.append:(Ljava/lang/String;)Ljava/lang/StringBuilder;(+0.261); Ljava/lang/System;.loadLibrary:(Ljava/lang/String;)V(-0.253); Ljava/io/File;.delete:()Z(+0.246); Ljava/lang/StringBuilder;.append:(I)Ljava/lang/StringBuilder;(-0.224); Ljava/lang/StringBuilder;.append:(Ljava/lang/Object;)Ljava/lang/StringBuilder;(+0.216); Ljava/lang/String;.substring:(II)Ljava/lang/String;(-0.195); Ljava/lang/StringBuilder;.append:(J)Ljava/lang/StringBuilder;(+0.178)
2018,14,418,417,1,0.0024,2,0,False,Landroid/webkit/WebView;.canGoBack:()Z(-0.151); Ljava/io/File;.mkdirs:()Z(+0.151); Landroid/webkit/WebView;.goBack:()V(+0.147); Landroid/webkit/WebViewClient;.onPageFinished:(Landroid/webkit/WebView;Ljava/lang/String;)V(-0.143); Ljava/lang/StringBuilder;.append:(Ljava/lang/String;)Ljava/lang/StringBuilder;(+0.142); Ljava/lang/StringBuilder;.append:(I)Ljava/lang/StringBuilder;(-0.140); Ljava/lang/StringBuilder;.append:(Ljava/lang/Object;)Ljava/lang/StringBuilder;(+0.139); Landroid/webkit/WebViewClient;.onPageStarted:(Landroid/webkit/WebView;Ljava/lang/String;Landroid/graphics/Bitmap;)V(-0.139); Ljava/lang/String;.substring:(I)Ljava/lang/String;(-0.138); Ljava/lang/String;.substring:(II)Ljava/lang/String;(-0.138)
2018,15,1346,1328,18,0.0134,2,0,False,Landroid/webkit/WebViewDatabase;.clearHttpAuthUsernamePassword:()V(+0.104); Ljava/net/URL;.openConnection:()Ljava/net/URLConnection;(-0.104); Ljava/net/HttpURLConnection;.setRequestMethod:(Ljava/lang/String;)V(+0.103); Ljava/net/HttpURLConnection;.setRequestProperty:(Ljava/lang/String;Ljava/lang/String;)V(-0.103); Ljava/lang/String;.valueOf:(I)Ljava/lang/String;(+0.103); Ljava/lang/String;.getBytes:()[B(+0.103); Landroid/app/Activity;.startActivityForResult:(Landroid/content/Intent;I)V(+0.103); Landroid/content/Context;.startActivity:(Landroid/content/Intent;)V(-0.103); Ljava/lang/StringBuilder;.append:(Ljava/lang/Object;)Ljava/lang/StringBuilder;(+0.102); Ljava/lang/String;.substring:(II)Ljava/lang/String;(-0.102)
2018,16,430,411,19,0.0442,2,0,False,Ljava/io/File;.mkdir:()Z(+0.105); Landroid/os/Process;.myPid:()I(-0.105); Landroid/os/PowerManager$WakeLock;.release:()V(+0.104); Landroid/content/Context;.sendBroadcast:(Landroid/content/Intent;)V(+0.103); Landroid/location/LocationManager;.isProviderEnabled:(Ljava/lang/String;)Z(+0.103); Ljava/lang/StringBuffer;.append:(C)Ljava/lang/StringBuffer;(-0.102); Landroid/webkit/WebView;.<init>:(Landroid/content/Context;Landroid/util/AttributeSet;I)V(+0.102); Landroid/net/NetworkInfo;.isConnected:()Z(-0.102); Ljava/lang/String;.indexOf:(II)I(+0.101); Landroid/location/LocationManager;.getLastKnownLocation:(Ljava/lang/String;)Landroid/location/Location;(-0.101)
2018,17,134,93,41,0.306,2,0,False,Landroid/app/NotificationManager;.notify:(ILandroid/app/Notification;)V(+0.105); Landroid/content/ContentResolver;.openInputStream:(Landroid/net/Uri;)Ljava/io/InputStream;(-0.101); Ljava/net/HttpURLConnection;.getContentLength:()I(+0.101); Ljava/net/HttpURLConnection;.getResponseCode:()I(-0.101); Ljava/net/HttpURLConnection;.getResponseMessage:()Ljava/lang/String;(+0.100); Ljava/lang/String;.indexOf:(I)I(-0.100); Ljava/net/HttpURLConnection;.getHeaderFields:()Ljava/util/Map;(+0.100); Landroid/app/NotificationManager;.notify:(Ljava/lang/String;ILandroid/app/Notification;)V(+0.099); Ljava/lang/Runtime;.exec:([Ljava/lang/String;)Ljava/lang/Process;(-0.099); Ljava/lang/StringBuffer;.append:(Z)Ljava/lang/StringBuffer;(-0.099)
2018,18,625,620,5,0.008,2,0,False,Landroid/app/Activity;.startActivityForResult:(Landroid/content/Intent;I)V(+0.185); Ljava/lang/StringBuilder;.append:(C)Ljava/lang/StringBuilder;(-0.177); Landroid/content/Context;.startActivity:(Landroid/content/Intent;)V(-0.176); Landroid/content/ContentResolver;.openInputStream:(Landroid/net/Uri;)Ljava/io/InputStream;(-0.176); Ljava/lang/StringBuilder;.append:(Ljava/lang/Object;)Ljava/lang/StringBuilder;(+0.175); Ljava/lang/StringBuilder;.append:(I)Ljava/lang/StringBuilder;(-0.175); Landroid/app/Activity;.startActivity:(Landroid/content/Intent;)V(+0.175); Ljava/lang/StringBuilder;.append:(Ljava/lang/String;)Ljava/lang/StringBuilder;(+0.174); Ljava/lang/StringBuilder;.append:(J)Ljava/lang/StringBuilder;(+0.174); Landroid/content/Intent;.addFlags:(I)Landroid/content/Intent;(+0.174)
2018,19,3771,3680,91,0.0241,2,0,False,Ljava/net/HttpURLConnection;.addRequestProperty:(Ljava/lang/String;Ljava/lang/String;)V(-0.102); Ljava/io/File;.mkdirs:()Z(+0.102); Ljava/lang/String;.valueOf:(Z)Ljava/lang/String;(-0.102); Landroid/content/Intent;.setDataAndType:(Landroid/net/Uri;Ljava/lang/String;)Landroid/content/Intent;(-0.099); Ljava/io/File;.exists:()Z(-0.097); Ljava/lang/String;.valueOf:(I)Ljava/lang/String;(+0.097); Landroid/media/MediaPlayer;.start:()V(-0.097); Landroid/content/Context;.getApplicationInfo:()Landroid/content/pm/ApplicationInfo;(+0.096); Landroid/app/Activity;.setContentView:(Landroid/view/View;Landroid/view/ViewGroup$LayoutParams;)V(-0.096); Ljava/net/HttpURLConnection;.setDoInput:(Z)V(+0.096)
2018,20,14,10,4,0.2857,1,0,False,Landroid/webkit/WebView;.loadUrl:(Ljava/lang/String;)V(-0.340); Landroid/webkit/WebView;.goBack:()V(+0.297); Landroid/webkit/WebView;.setWebChromeClient:(Landroid/webkit/WebChromeClient;)V(-0.293); Landroid/webkit/WebView;.canGoBack:()Z(-0.292); Landroid/webkit/WebView;.setWebViewClient:(Landroid/webkit/WebViewClient;)V(+0.254); Landroid/webkit/WebViewClient;.<init>:()V(-0.239); Landroid/webkit/WebView;.getSettings:()Landroid/webkit/WebSettings;(+0.239); Landroid/webkit/WebView;.clearCache:(Z)V(-0.148); Landroid/webkit/WebView;.addJavascriptInterface:(Ljava/lang/Object;Ljava/lang/String;)V(-0.142); Landroid/os/Process;.myPid:()I(-0.141)
2018,21,5,5,0,0.0,0,1,True,Ljava/util/Timer;.schedule:(Ljava/util/TimerTask;J)V(-0.293); Landroid/os/Process;.myPid:()I(-0.241); Ljava/util/Timer;.cancel:()V(-0.230); Landroid/net/NetworkInfo;.isConnected:()Z(-0.225); Landroid/os/Process;.killProcess:(I)V(+0.223); Ljava/io/FileOutputStream;.write:([B)V(+0.212); Landroid/webkit/WebView;.canGoForward:()Z(-0.189); Landroid/net/NetworkInfo;.isConnectedOrConnecting:()Z(+0.169); Landroid/content/Context;.sendBroadcast:(Landroid/content/Intent;)V(+0.163); Landroid/webkit/WebViewClient;.<init>:()V(-0.151)
2019,0,2595,2392,203,0.0782,3,0,False,Ljava/lang/StringBuilder;.append:(D)Ljava/lang/StringBuilder;(+0.091); Landroid/content/Context;.getApplicationInfo:()Landroid/content/pm/ApplicationInfo;(+0.091); Ljava/net/HttpURLConnection;.disconnect:()V(+0.090); Landroid/content/Intent;.addFlags:(I)Landroid/content/Intent;(+0.090); Ljava/net/HttpURLConnection;.setReadTimeout:(I)V(+0.089); Landroid/content/Context;.startActivity:(Landroid/content/Intent;)V(-0.089); Ljava/net/HttpURLConnection;.getHeaderField:(Ljava/lang/String;)Ljava/lang/String;(-0.089); Landroid/content/Intent;.setDataAndType:(Landroid/net/Uri;Ljava/lang/String;)Landroid/content/Intent;(-0.089); Ljava/net/HttpURLConnection;.setInstanceFollowRedirects:(Z)V(-0.088); Ljava/net/HttpURLConnection;.setConnectTimeout:(I)V(-0.088)
2019,1,1284,1186,98,0.0763,3,0,False,Landroid/content/Intent;.setDataAndType:(Landroid/net/Uri;Ljava/lang/String;)Landroid/content/Intent;(-0.121); Ljava/net/HttpURLConnection;.disconnect:()V(+0.120); Landroid/webkit/WebView;.onResume:()V(+0.120); Landroid/webkit/WebView;.onPause:()V(-0.120); Ljava/lang/StringBuilder;.append:(Ljava/lang/String;)Ljava/lang/StringBuilder;(+0.120); Ljava/lang/StringBuilder;.append:(I)Ljava/lang/StringBuilder;(-0.120); Ljava/lang/String;.substring:(I)Ljava/lang/String;(-0.119); Ljava/net/HttpURLConnection;.getResponseCode:()I(-0.119); Ljava/lang/StringBuilder;.append:(J)Ljava/lang/StringBuilder;(+0.119); Ljava/net/URL;.openConnection:()Ljava/net/URLConnection;(-0.119)
2019,2,512,481,31,0.0605,3,0,False,Ljava/lang/StringBuilder;.append:(Ljava/lang/String;)Ljava/lang/StringBuilder;(+0.233); Ljava/lang/StringBuilder;.append:(I)Ljava/lang/StringBuilder;(-0.229); Ljava/lang/StringBuilder;.append:(Ljava/lang/Object;)Ljava/lang/StringBuilder;(+0.225); Ljava/lang/String;.substring:(I)Ljava/lang/String;(-0.220); Ljava/lang/StringBuilder;.append:(C)Ljava/lang/StringBuilder;(-0.218); Ljava/lang/StringBuilder;.append:(J)Ljava/lang/StringBuilder;(+0.214); Landroid/content/Intent;.addFlags:(I)Landroid/content/Intent;(+0.213); Ljava/io/File;.exists:()Z(-0.205); Landroid/content/Context;.startActivity:(Landroid/content/Intent;)V(-0.204); Landroid/app/Activity;.startActivityForResult:(Landroid/content/Intent;I)V(+0.202)
2019,3,1278,987,291,0.2277,3,0,False,Ljava/lang/String;.getBytes:()[B(+0.096); Ljava/lang/String;.substring:(I)Ljava/lang/String;(-0.096); Ljava/lang/String;.substring:(II)Ljava/lang/String;(-0.095); Ljava/lang/StringBuilder;.append:(J)Ljava/lang/StringBuilder;(+0.095); Ljava/lang/String;.getBytes:(Ljava/lang/String;)[B(-0.095); Ljava/lang/String;.valueOf:(I)Ljava/lang/String;(+0.095); Ljava/lang/StringBuilder;.append:(I)Ljava/lang/StringBuilder;(-0.095); Ljava/lang/StringBuilder;.append:(Z)Ljava/lang/StringBuilder;(-0.095); Ljava/lang/StringBuilder;.append:(Ljava/lang/String;)Ljava/lang/StringBuilder;(+0.095); Ljava/lang/StringBuilder;.append:(Ljava/lang/Object;)Ljava/lang/StringBuilder;(+0.095)
2019,4,694,682,12,0.0173,3,0,False,Landroid/webkit/WebView;.getSettings:()Landroid/webkit/WebSettings;(+0.147); Landroid/webkit/WebViewClient;.<init>:()V(-0.145); Landroid/webkit/WebView;.setWebViewClient:(Landroid/webkit/WebViewClient;)V(+0.144); Ljavax/crypto/Cipher;.getInstance:(Ljava/lang/String;)Ljavax/crypto/Cipher;(+0.142); Ljavax/crypto/Cipher;.doFinal:([B)[B(+0.142); Ljava/net/HttpURLConnection;.setInstanceFollowRedirects:(Z)V(-0.141); Landroid/webkit/WebView;.destroy:()V(+0.141); Ljava/lang/StringBuilder;.append:(Ljava/lang/String;)Ljava/lang/StringBuilder;(+0.139); Ljava/net/HttpURLConnection;.getHeaderField:(Ljava/lang/String;)Ljava/lang/String;(-0.139); Ljava/lang/StringBuilder;.append:(I)Ljava/lang/StringBuilder;(-0.139)
2019,5,808,678,130,0.1609,3,0,False,Landroid/webkit/WebViewClient;.onReceivedError:(Landroid/webkit/WebView;ILjava/lang/String;Ljava/lang/String;)V(+0.099); Landroid/webkit/WebView;.destroy:()V(+0.098); Ljava/lang/StringBuilder;.append:(F)Ljava/lang/StringBuilder;(+0.097); Landroid/net/NetworkInfo;.isConnected:()Z(-0.096); Landroid/webkit/WebView;.loadUrl:(Ljava/lang/String;)V(-0.096); Landroid/webkit/WebView;.<init>:(Landroid/content/Context;)V(-0.096); Ljava/lang/StringBuilder;.append:(D)Ljava/lang/StringBuilder;(+0.095); Landroid/content/Context;.getApplicationInfo:()Landroid/content/pm/ApplicationInfo;(+0.095); Ljava/io/FileOutputStream;.write:([BII)V(+0.094); Ljava/net/HttpURLConnection;.setRequestMethod:(Ljava/lang/String;)V(+0.094)
2019,6,1876,1770,106,0.0565,3,0,False,Ljava/net/HttpURLConnection;.setRequestProperty:(Ljava/lang/String;Ljava/lang/String;)V(-0.107); Landroid/webkit/WebViewDatabase;.clearHttpAuthUsernamePassword:()V(+0.106); Ljava/net/HttpURLConnection;.disconnect:()V(+0.106); Landroid/net/ConnectivityManager;.getActiveNetworkInfo:()Landroid/net/NetworkInfo;(+0.106); Landroid/webkit/WebView;.onTouchEvent:(Landroid/view/MotionEvent;)Z(+0.106); Landroid/content/Intent;.addFlags:(I)Landroid/content/Intent;(+0.106); Landroid/content/Context;.startActivity:(Landroid/content/Intent;)V(-0.106); Ljava/net/HttpURLConnection;.getResponseCode:()I(-0.106); Ljava/lang/String;.getBytes:()[B(+0.105); Ljava/net/HttpURLConnection;.connect:()V(+0.105)
2019,7,576,533,43,0.0747,3,0,False,Ljava/net/HttpURLConnection;.setDoInput:(Z)V(+0.111); Ljava/net/HttpURLConnection;.setRequestMethod:(Ljava/lang/String;)V(+0.110); Ljava/lang/StringBuilder;.append:(Ljava/lang/Object;)Ljava/lang/StringBuilder;(+0.107); Ljava/lang/StringBuilder;.append:(J)Ljava/lang/StringBuilder;(+0.106); Landroid/webkit/WebView;.canGoBack:()Z(-0.106); Ljava/lang/StringBuilder;.append:(I)Ljava/lang/StringBuilder;(-0.106); Ljava/lang/StringBuilder;.append:(Z)Ljava/lang/StringBuilder;(-0.106); Ljava/lang/StringBuilder;.append:(Ljava/lang/String;)Ljava/lang/StringBuilder;(+0.106); Ljava/lang/String;.substring:(II)Ljava/lang/String;(-0.106); Landroid/app/Activity;.startActivity:(Landroid/content/Intent;)V(+0.106)
2019,8,413,352,61,0.1477,3,0,False,Landroid/os/Process;.killProcess:(I)V(+0.179); Ljava/lang/StringBuilder;.append:(Ljava/lang/String;)Ljava/lang/StringBuilder;(+0.169); Ljava/lang/StringBuilder;.append:(I)Ljava/lang/StringBuilder;(-0.164); Landroid/media/AudioRecord;.startRecording:()V(-0.164); Landroid/media/AudioRecord;.getMinBufferSize:(III)I(+0.163); Landroid/media/AudioRecord;.stop:()V(-0.163); Landroid/media/AudioRecord;.release:()V(-0.162); Ljava/lang/StringBuilder;.append:(Ljava/lang/Object;)Ljava/lang/StringBuilder;(+0.162); Landroid/os/Process;.myPid:()I(-0.161); Ljava/lang/System;.loadLibrary:(Ljava/lang/String;)V(-0.160)
2019,9,658,517,141,0.2143,3,0,False,Landroid/webkit/WebView;.loadUrl:(Ljava/lang/String;)V(-0.218); Landroid/webkit/WebView;.setWebViewClient:(Landroid/webkit/WebViewClient;)V(+0.196); Landroid/webkit/WebViewClient;.<init>:()V(-0.192); Landroid/webkit/WebView;.getSettings:()Landroid/webkit/WebSettings;(+0.189); Ljava/lang/StringBuilder;.append:(Ljava/lang/String;)Ljava/lang/StringBuilder;(+0.161); Landroid/webkit/WebView;.setWebChromeClient:(Landroid/webkit/WebChromeClient;)V(-0.157); Ljava/lang/StringBuilder;.append:(I)Ljava/lang/StringBuilder;(-0.156); Ljava/lang/StringBuilder;.append:(Ljava/lang/Object;)Ljava/lang/StringBuilder;(+0.150); Landroid/webkit/WebView;.goBack:()V(+0.148); Ljava/lang/String;.substring:(I)Ljava/lang/String;(-0.146)
2019,10,163,163,0,0.0,1,0,False,Ljava/lang/String;.valueOf:(C)Ljava/lang/String;(-0.085); Ljava/net/HttpURLConnection;.getRequestProperty:(Ljava/lang/String;)Ljava/lang/String;(-0.084); Landroid/app/ActivityManager;.getRunningTasks:(I)Ljava/util/List;(-0.084); Landroid/net/wifi/WifiManager;.getConnectionInfo:()Landroid/net/wifi/WifiInfo;(+0.084); Landroid/net/NetworkInfo;.isConnectedOrConnecting:()Z(+0.083); Ljava/lang/String;.valueOf:(J)Ljava/lang/String;(-0.083); Ljava/net/HttpURLConnection;.setFixedLengthStreamingMode:(I)V(+0.082); Landroid/webkit/WebView;.getParent:()Landroid/view/ViewParent;(-0.082); Landroid/webkit/WebView;.getUrl:()Ljava/lang/String;(-0.082); Ljava/lang/StringBuffer;.append:(Ljava/lang/StringBuffer;)Ljava/lang/StringBuffer;(-0.082)
2019,11,2396,2088,308,0.1285,3,0,False,Ljava/lang/StringBuilder;.append:(Ljava/lang/String;)Ljava/lang/StringBuilder;(+0.154); Ljava/lang/StringBuilder;.append:(I)Ljava/lang/StringBuilder;(-0.151); Ljava/lang/StringBuilder;.append:(Ljava/lang/Object;)Ljava/lang/StringBuilder;(+0.150); Ljava/lang/String;.substring:(II)Ljava/lang/String;(-0.148); Ljava/lang/String;.substring:(I)Ljava/lang/String;(-0.147); Ljava/io/File;.exists:()Z(-0.146); Ljava/lang/String;.valueOf:(I)Ljava/lang/String;(+0.144); Ljava/lang/StringBuilder;.append:(J)Ljava/lang/StringBuilder;(+0.144); Ljava/io/File;.delete:()Z(+0.141); Ljava/lang/StringBuilder;.append:(C)Ljava/lang/StringBuilder;(-0.141)
2019,12,912,899,13,0.0143,3,0,False,Ljava/net/HttpURLConnection;.setDefaultUseCaches:(Z)V(+0.086); Ljava/net/HttpURLConnection;.getContentType:()Ljava/lang/String;(+0.085); Ljava/lang/StringBuilder;.append:(D)Ljava/lang/StringBuilder;(+0.084); Ljava/net/HttpURLConnection;.getHeaderFieldInt:(Ljava/lang/String;I)I(-0.083); Ljava/lang/StringBuilder;.append:(F)Ljava/lang/StringBuilder;(+0.083); Landroid/content/Context;.getApplicationInfo:()Landroid/content/pm/ApplicationInfo;(+0.082); Ljava/net/HttpURLConnection;.getResponseMessage:()Ljava/lang/String;(+0.082); Ljava/net/HttpURLConnection;.getHeaderField:(Ljava/lang/String;)Ljava/lang/String;(-0.082); Ljava/net/HttpURLConnection;.setFixedLengthStreamingMode:(I)V(+0.082); Ljava/net/HttpURLConnection;.disconnect:()V(+0.082)
2019,13,1103,411,692,0.6274,3,0,False,Ljava/io/File;.exists:()Z(-0.305); Ljava/io/FileOutputStream;.write:([BII)V(+0.299); Ljava/io/File;.mkdir:()Z(+0.287); Ljava/lang/System;.loadLibrary:(Ljava/lang/String;)V(-0.270); Ljava/lang/StringBuilder;.append:(Ljava/lang/String;)Ljava/lang/StringBuilder;(+0.256); Ljava/io/File;.delete:()Z(+0.245); Ljava/lang/StringBuilder;.append:(I)Ljava/lang/StringBuilder;(-0.218); Ljava/lang/StringBuilder;.append:(Ljava/lang/Object;)Ljava/lang/StringBuilder;(+0.210); Ljava/lang/String;.substring:(II)Ljava/lang/String;(-0.188); Ljava/io/File;.mkdirs:()Z(+0.174)
2019,14,436,435,1,0.0023,3,0,False,Landroid/webkit/WebView;.canGoBack:()Z(-0.153); Ljava/io/File;.mkdirs:()Z(+0.152); Landroid/webkit/WebView;.goBack:()V(+0.148); Landroid/webkit/WebViewClient;.onPageFinished:(Landroid/webkit/WebView;Ljava/lang/String;)V(-0.145); Ljava/lang/StringBuilder;.append:(Ljava/lang/String;)Ljava/lang/StringBuilder;(+0.143); Ljava/lang/StringBuilder;.append:(I)Ljava/lang/StringBuilder;(-0.141); Landroid/webkit/WebViewClient;.onPageStarted:(Landroid/webkit/WebView;Ljava/lang/String;Landroid/graphics/Bitmap;)V(-0.141); Ljava/lang/StringBuilder;.append:(Ljava/lang/Object;)Ljava/lang/StringBuilder;(+0.140); Ljava/lang/String;.substring:(I)Ljava/lang/String;(-0.139); Ljava/lang/String;.substring:(II)Ljava/lang/String;(-0.139)
2019,15,1452,1434,18,0.0124,3,0,False,Landroid/webkit/WebViewDatabase;.clearHttpAuthUsernamePassword:()V(+0.104); Ljava/net/URL;.openConnection:()Ljava/net/URLConnection;(-0.104); Ljava/net/HttpURLConnection;.setRequestMethod:(Ljava/lang/String;)V(+0.103); Ljava/lang/String;.valueOf:(I)Ljava/lang/String;(+0.103); Landroid/content/Context;.getApplicationInfo:()Landroid/content/pm/ApplicationInfo;(+0.102); Ljava/net/HttpURLConnection;.setRequestProperty:(Ljava/lang/String;Ljava/lang/String;)V(-0.102); Ljava/lang/StringBuilder;.append:(Ljava/lang/Object;)Ljava/lang/StringBuilder;(+0.102); Landroid/content/Context;.startActivity:(Landroid/content/Intent;)V(-0.102); Ljava/lang/String;.getBytes:()[B(+0.102); Ljava/lang/String;.substring:(II)Ljava/lang/String;(-0.102)
2019,16,545,526,19,0.0349,3,0,False,Ljava/io/File;.mkdir:()Z(+0.106); Landroid/os/PowerManager$WakeLock;.release:()V(+0.104); Landroid/os/Process;.myPid:()I(-0.104); Landroid/content/Context;.sendBroadcast:(Landroid/content/Intent;)V(+0.104); Landroid/net/NetworkInfo;.isConnected:()Z(-0.103); Ljava/lang/String;.indexOf:(II)I(+0.102); Ljava/io/File;.mkdirs:()Z(+0.102); Ljava/lang/StringBuffer;.append:(C)Ljava/lang/StringBuffer;(-0.102); Landroid/content/ContentResolver;.insert:(Landroid/net/Uri;Landroid/content/ContentValues;)Landroid/net/Uri;(-0.101); Landroid/content/Context;.startService:(Landroid/content/Intent;)Landroid/content/ComponentName;(+0.101)
2019,17,340,298,42,0.1235,3,0,False,Landroid/app/NotificationManager;.notify:(ILandroid/app/Notification;)V(+0.113); Landroid/net/ConnectivityManager;.getNetworkInfo:(I)Landroid/net/NetworkInfo;(-0.109); Landroid/content/ContentResolver;.openInputStream:(Landroid/net/Uri;)Ljava/io/InputStream;(-0.107); Landroid/app/NotificationManager;.notify:(Ljava/lang/String;ILandroid/app/Notification;)V(+0.106); Landroid/net/NetworkInfo;.isConnected:()Z(-0.102); Landroid/content/Context;.startActivity:(Landroid/content/Intent;)V(-0.101); Ljava/net/HttpURLConnection;.getResponseCode:()I(-0.101); Landroid/content/ContentResolver;.insert:(Landroid/net/Uri;Landroid/content/ContentValues;)Landroid/net/Uri;(-0.100); Ljava/lang/StringBuffer;.append:(I)Ljava/lang/StringBuffer;(+0.100); Ljava/lang/StringBuilder;.append:([CII)Ljava/lang/StringBuilder;(+0.100)
2019,18,772,767,5,0.0065,3,0,False,Landroid/app/Activity;.startActivityForResult:(Landroid/content/Intent;I)V(+0.181); Ljava/lang/StringBuilder;.append:(C)Ljava/lang/StringBuilder;(-0.175); Landroid/content/ContentResolver;.openInputStream:(Landroid/net/Uri;)Ljava/io/InputStream;(-0.175); Ljava/lang/StringBuilder;.append:(Ljava/lang/String;)Ljava/lang/StringBuilder;(+0.174); Ljava/lang/StringBuilder;.append:(Ljava/lang/Object;)Ljava/lang/StringBuilder;(+0.174); Ljava/lang/StringBuilder;.append:(I)Ljava/lang/StringBuilder;(-0.174); Ljava/io/File;.exists:()Z(-0.174); Ljava/lang/StringBuilder;.append:(J)Ljava/lang/StringBuilder;(+0.173); Landroid/content/Context;.startActivity:(Landroid/content/Intent;)V(-0.172); Ljava/lang/String;.substring:(I)Ljava/lang/String;(-0.172)
2019,19,4463,4370,93,0.0208,3,0,False,Ljava/io/File;.mkdirs:()Z(+0.104); Ljava/lang/String;.valueOf:(Z)Ljava/lang/String;(-0.103); Ljava/net/HttpURLConnection;.addRequestProperty:(Ljava/lang/String;Ljava/lang/String;)V(-0.103); Landroid/content/Intent;.setDataAndType:(Landroid/net/Uri;Ljava/lang/String;)Landroid/content/Intent;(-0.100); Ljava/lang/String;.valueOf:(I)Ljava/lang/String;(+0.098); Ljava/io/File;.exists:()Z(-0.098); Landroid/media/MediaPlayer;.start:()V(-0.097); Landroid/content/Context;.getApplicationInfo:()Landroid/content/pm/ApplicationInfo;(+0.097); Ljava/lang/StringBuilder;.append:(Ljava/lang/CharSequence;)Ljava/lang/StringBuilder;(-0.097); Landroid/app/Activity;.setContentView:(Landroid/view/View;Landroid/view/ViewGroup$LayoutParams;)V(-0.096)
