month,method,selection_variant,inspired_by,total,updated,review_ratio_target,actual_frac,uses_cluster,loss_mode,loss_before,loss_after,loss_delta,mal_rate_selected,time_sec,f1,tpr,fpr,fpr_at_tpr90,auc_roc,auc_pr,selection_score_mean,closest_malware_rate,drift_score,ks_stat,n_clusters
2017-04,Distance-to-centroid selection,Distance-to-centroid selection,CADE-style drift score [10],5600,1863,0.3327381546720546,0.3326785714285714,False,standard,1.541402343098854,0.7796624862544707,-0.7617398568443833,0.2002147074610842,2.7661,0.8439854870971745,0.9366666666666666,0.0752,0.0508,0.9540266666666668,0.813084646446293,0.7162120342254639,0.1705357142857143,,,
2017-05,Distance-to-centroid selection,Distance-to-centroid selection,CADE-style drift score [10],5600,1863,0.3327381546720546,0.3326785714285714,False,standard,1.2304132501704053,0.942324313748112,-0.2880889364222934,0.1910896403650026,2.7894,0.8341717327338465,0.555,0.0046,0.1618,0.9298030000000002,0.7764072471793277,0.7245902419090271,0.14125,,,
2017-06,Distance-to-centroid selection,Distance-to-centroid selection,CADE-style drift score [10],5600,1863,0.3327381546720546,0.3326785714285714,False,standard,0.9052410668914698,0.7471972314004593,-0.1580438354910104,0.1943102522812667,2.6313,0.8613737454105536,0.63,0.0066,0.3526,0.9268121666666668,0.826814453751794,0.7155051231384277,0.1308928571428571,,,
2017-07,Distance-to-centroid selection,Distance-to-centroid selection,CADE-style drift score [10],5600,1863,0.3327381546720546,0.3326785714285714,False,standard,0.8337118493066966,1.3155525166984492,0.4818406673917526,0.166935050993022,3.1935,0.8971012501717268,0.7883333333333333,0.0174,0.0838,0.9747535,0.8755161438703858,0.720658540725708,0.1214285714285714,,,
2017-08,Distance-to-centroid selection,Distance-to-centroid selection,CADE-style drift score [10],5600,1863,0.3327381546720546,0.3326785714285714,False,standard,1.0816327901939295,0.3966225507759748,-0.6850102394179547,0.203972088030059,2.6124,0.8637105630249606,0.62,0.0036,0.0682,0.9494066666666668,0.86356895229659,0.7188596129417419,0.1110714285714285,,,
2017-09,Distance-to-centroid selection,Distance-to-centroid selection,CADE-style drift score [10],5600,1863,0.3327381546720546,0.3326785714285714,False,standard,0.5602024244280456,0.5739571954428497,0.0137547710148041,0.2002147074610842,3.1219,0.921829196794997,0.8633333333333333,0.0172,0.0188,0.9781065,0.912726748754078,0.7158254981040955,0.1469642857142857,,,
2017-10,Distance-to-centroid selection,Distance-to-centroid selection,CADE-style drift score [10],5600,1863,0.3327381546720546,0.3326785714285714,False,standard,0.6565314318957118,0.5005948499625652,-0.1559365819331466,0.1959205582393988,3.0771,0.925275177125506,0.8783333333333333,0.0178,0.0354,0.9732186666666668,0.8967347063967654,0.7143645286560059,0.1258928571428571,,,
2017-11,Distance-to-centroid selection,Distance-to-centroid selection,CADE-style drift score [10],5600,1863,0.3327381546720546,0.3326785714285714,False,standard,0.61200619356251,0.825692486373338,0.213686292810828,0.2002147074610842,2.985,0.9191289315890664,0.7916666666666666,0.0074,0.0514,0.9662113333333332,0.8863264774550649,0.7146381139755249,0.1389285714285714,,,
2017-12,Distance-to-centroid selection,Distance-to-centroid selection,CADE-style drift score [10],5600,1863,0.3327381546720546,0.3326785714285714,False,standard,0.98517066809581,0.4988691228543979,-0.4863015452414119,0.2168545356951154,3.1111,0.8696758518244408,0.9133333333333332,0.0542,0.0362,0.960372,0.8751480973454316,0.7146285772323608,0.1375,,,
2018-01,Distance-to-centroid selection,Distance-to-centroid selection,CADE-style drift score [10],5600,1863,0.3327381546720546,0.3326785714285714,False,standard,1.1840621899318575,0.460085184322546,-0.7239770056093118,0.1696188942565754,2.8098,0.862226028559094,0.7233333333333334,0.0238,0.0516,0.9502041666666668,0.7768867366416461,0.7119303345680237,0.1294642857142857,,,
2018-02,Distance-to-centroid selection,Distance-to-centroid selection,CADE-style drift score [10],5600,1863,0.3327381546720546,0.3326785714285714,False,standard,0.8142284753473856,0.6933260059282484,-0.1209024694191371,0.1583467525496511,2.6479,0.8868574579542321,0.7466666666666667,0.0154,0.0446,0.9576726666666666,0.8526680807926817,0.708103358745575,0.1075,,,
2018-03,Distance-to-centroid selection,Distance-to-centroid selection,CADE-style drift score [10],5600,1863,0.3327381546720546,0.3326785714285714,False,standard,4.564643677578131,1.468214500499658,-3.0964291770784724,0.1873322597960279,3.7017,0.6906218610172586,0.76,0.1648,0.2828,0.8356268333333333,0.4418467689820184,0.7135835289955139,0.1325,,,
2018-04,Distance-to-centroid selection,Distance-to-centroid selection,CADE-style drift score [10],5600,1863,0.3327381546720546,0.3326785714285714,False,standard,1.3263245698622532,0.9372205620312584,-0.3891040078309948,0.2168545356951154,2.8747,0.7871805086700354,0.45,0.0036,0.1134,0.9464860000000002,0.8229174803529349,0.7201617956161499,0.1491071428571428,,,
2018-05,Distance-to-centroid selection,Distance-to-centroid selection,CADE-style drift score [10],5600,1863,0.3327381546720546,0.3326785714285714,False,standard,0.8208923891524137,0.5781606141179917,-0.242731775034422,0.2533548040794418,2.6901,0.8637341510608525,0.9183333333333332,0.0588,0.0358,0.9631678333333332,0.8904153256629104,0.6936019659042358,0.3382142857142857,,,
2018-06,Distance-to-centroid selection,Distance-to-centroid selection,CADE-style drift score [10],5600,1863,0.3327381546720546,0.3326785714285714,False,standard,0.5453184624593927,0.5145589596189241,-0.0307595028404686,0.2565754159957058,3.293,0.9210225515701068,0.8283333333333334,0.0122,0.0228,0.972596,0.9014448054536064,0.7035934925079346,0.2069642857142857,,,
2018-07,Distance-to-centroid selection,Distance-to-centroid selection,CADE-style drift score [10],5600,1863,0.3327381546720546,0.3326785714285714,False,standard,0.7091331666582658,0.5836274494731641,-0.1255057171851016,0.249597423510467,3.807,0.91010312309345,0.8616666666666667,0.0228,0.0308,0.9659516666666668,0.8667583313592996,0.7167475819587708,0.18875,,,
2018-08,Distance-to-centroid selection,Distance-to-centroid selection,CADE-style drift score [10],5600,1863,0.3327381546720546,0.3326785714285714,False,standard,0.5153102462493375,0.5996783894273874,0.0843681431780498,0.2533548040794418,3.1099,0.9369604848527582,0.8416666666666667,0.0068,0.021,0.9585298333333332,0.9111508650817192,0.7007507085800171,0.2428571428571428,,,
2018-09,Distance-to-centroid selection,Distance-to-centroid selection,CADE-style drift score [10],5600,1863,0.3327381546720546,0.3326785714285714,False,standard,0.7706067906975788,0.5002602699576532,-0.2703465207399256,0.2522812667740204,3.812,0.9063390115711558,0.8633333333333333,0.025,0.0378,0.9727601666666666,0.8841292885114255,0.6986334323883057,0.1880357142857142,,,
2018-10,Distance-to-centroid selection,Distance-to-centroid selection,CADE-style drift score [10],5558,1849,0.3327381546720546,0.3326736236056135,False,standard,1.0448649265275034,0.9997782354421528,-0.0450866910853504,0.1849648458626284,3.5112,0.84329320338565,0.6218637992831542,0.0134,0.5246,0.8885541218637993,0.7614605677749076,0.7049134969711304,0.1230658510255487,,,
2018-11,Distance-to-centroid selection,Distance-to-centroid selection,CADE-style drift score [10],5437,1809,0.3327381546720546,0.3327202501379437,False,standard,0.7373389401490549,0.6634385378744291,-0.0739004022746258,0.1680486456605859,3.9573,0.8525540461022847,0.6430205949656751,0.0112,0.0506,0.9453727688787184,0.7711272145549539,0.6902310848236084,0.1478756667279749,,,
2018-12,Distance-to-centroid selection,Distance-to-centroid selection,CADE-style drift score [10],907,301,0.3327381546720546,0.3318632855567806,False,standard,1.0199113484841964,0.6998040877575016,-0.3201072607266948,0.1229235880398671,0.7171,0.8036796536796537,0.6666666666666666,0.0294117647058823,0.5352941176470588,0.8835500515995871,0.5956265382144476,0.6762605905532837,0.1984564498346196,,,
