cluster_id,month,top_feature_jaccard_vs_prev,n_features
53,2017-09,1.0,11
53,2017-10,1.0,11
53,2017-11,1.0,11
53,2017-12,1.0,11
53,2018-01,1.0,11
53,2018-02,1.0,11
53,2018-03,1.0,11
53,2018-04,0.8333333333333334,11
53,2018-05,1.0,11
53,2018-06,1.0,11
53,2018-07,1.0,11
53,2018-08,1.0,11
53,2018-09,1.0,11
53,2018-10,1.0,11
53,2018-11,0.375,11
53,2018-12,1.0,11
54,2017-06,0.42857142857142855,10
54,2017-07,0.75,11
54,2017-08,0.6153846153846154,10
54,2017-09,0.75,11
54,2017-10,1.0,11
54,2017-11,1.0,11
54,2017-12,1.0,11
54,2018-01,1.0,11
54,2018-02,1.0,11
54,2018-03,1.0,11
54,2018-04,1.0,11
54,2018-05,1.0,11
54,2018-06,1.0,11
54,2018-07,1.0,11
54,2018-08,1.0,11
54,2018-09,1.0,11
54,2018-10,1.0,11
54,2018-11,0.375,11
54,2018-12,1.0,11
55,2017-06,0.6666666666666666,10
55,2017-07,1.0,10
55,2017-08,0.6153846153846154,11
55,2017-09,0.8333333333333334,11
55,2017-10,0.8333333333333334,11
55,2017-11,1.0,11
55,2017-12,1.0,11
55,2018-01,1.0,11
55,2018-02,1.0,11
55,2018-03,1.0,11
55,2018-04,1.0,11
55,2018-05,1.0,11
55,2018-06,1.0,11
55,2018-07,1.0,11
55,2018-08,1.0,11
55,2018-09,1.0,11
55,2018-10,1.0,11
55,2018-11,0.29411764705882354,11
55,2018-12,1.0,11
56,2017-08,0.4,10
56,2017-09,1.0,10
56,2017-10,1.0,10
56,2017-11,0.8181818181818182,10
56,2017-12,1.0,10
56,2018-01,1.0,10
56,2018-02,1.0,10
56,2018-03,0.75,11
56,2018-04,1.0,11
56,2018-05,1.0,11
56,2018-06,1.0,11
56,2018-07,1.0,11
56,2018-08,1.0,11
56,2018-09,1.0,11
56,2018-10,1.0,11
56,2018-11,0.29411764705882354,11
56,2018-12,0.8333333333333334,11
57,2017-10,1.0,10
57,2017-11,1.0,10
57,2017-12,1.0,10
57,2018-01,1.0,10
57,2018-02,1.0,10
57,2018-03,0.8181818181818182,10
57,2018-04,1.0,10
57,2018-05,1.0,10
57,2018-06,1.0,10
57,2018-07,1.0,10
57,2018-08,1.0,10
57,2018-09,1.0,10
57,2018-10,1.0,10
57,2018-11,0.6666666666666666,10
57,2018-12,1.0,10
58,2017-11,1.0,10
58,2017-12,0.8181818181818182,10
58,2018-01,1.0,10
58,2018-02,1.0,10
58,2018-03,0.8181818181818182,10
58,2018-04,0.8181818181818182,10
58,2018-05,1.0,10
58,2018-06,1.0,10
58,2018-07,1.0,10
58,2018-08,1.0,10
58,2018-09,0.8181818181818182,10
58,2018-10,0.8181818181818182,10
58,2018-11,0.5,11
58,2018-12,1.0,11
59,2017-12,1.0,11
59,2018-01,1.0,11
59,2018-02,0.8333333333333334,11
59,2018-03,0.8333333333333334,11
59,2018-04,1.0,11
59,2018-05,1.0,11
59,2018-06,0.8333333333333334,11
59,2018-07,1.0,11
59,2018-08,0.8333333333333334,11
59,2018-09,1.0,11
59,2018-10,1.0,11
59,2018-11,0.8333333333333334,11
59,2018-12,1.0,11
60,2018-01,1.0,11
60,2018-02,1.0,11
60,2018-03,1.0,11
60,2018-04,1.0,11
60,2018-05,1.0,11
60,2018-06,1.0,11
60,2018-07,0.8333333333333334,11
60,2018-08,1.0,11
60,2018-09,1.0,11
60,2018-10,0.8333333333333334,11
60,2018-11,0.16666666666666666,10
60,2018-12,0.8181818181818182,10
61,2018-02,0.7692307692307693,11
61,2018-03,0.7692307692307693,12
61,2018-04,0.7692307692307693,11
61,2018-05,0.8333333333333334,11
61,2018-06,0.6923076923076923,11
61,2018-07,1.0,11
61,2018-08,0.75,10
61,2018-09,0.6666666666666666,10
61,2018-10,0.8181818181818182,10
61,2018-11,0.4,11
61,2018-12,1.0,11
62,2018-03,1.0,12
62,2018-04,0.7692307692307693,11
62,2018-05,0.8333333333333334,11
62,2018-06,1.0,11
62,2018-07,1.0,11
62,2018-08,1.0,11
62,2018-09,1.0,11
62,2018-10,1.0,11
62,2018-11,0.4,10
62,2018-12,1.0,10
63,2018-04,0.8181818181818182,10
63,2018-05,0.6666666666666666,10
63,2018-06,0.8181818181818182,10
63,2018-07,1.0,10
63,2018-08,0.8181818181818182,10
63,2018-09,1.0,10
63,2018-10,1.0,10
63,2018-11,0.375,12
63,2018-12,0.29411764705882354,10
64,2018-05,1.0,12
64,2018-06,1.0,12
64,2018-07,1.0,12
64,2018-08,1.0,12
64,2018-09,1.0,12
64,2018-10,1.0,12
64,2018-11,0.29411764705882354,10
64,2018-12,0.5,11
65,2018-06,1.0,11
65,2018-07,1.0,11
65,2018-08,1.0,11
65,2018-09,0.8333333333333334,11
65,2018-10,0.8333333333333334,11
65,2018-11,0.375,11
65,2018-12,0.23529411764705882,10
66,2018-07,0.8333333333333334,11
66,2018-08,1.0,11
66,2018-09,1.0,11
66,2018-10,1.0,11
66,2018-11,0.23529411764705882,10
66,2018-12,0.42857142857142855,10
67,2018-08,1.0,10
67,2018-09,1.0,10
67,2018-10,1.0,10
67,2018-11,0.42857142857142855,10
67,2018-12,0.3125,11
68,2018-09,0.6153846153846154,11
68,2018-10,0.8333333333333334,11
68,2018-11,0.375,11
68,2018-12,0.4,10
69,2018-10,1.0,11
69,2018-11,0.4,10
69,2018-12,0.6666666666666666,10
70,2018-11,0.6666666666666666,10
70,2018-12,0.6666666666666666,10
