month,method,total,updated,n_clusters,n_new_clusters,n_pruned,drift_score,ks_stat,ks_score,confidence_shift_score,novelty_score,ks_pvalue,drift_detected,emergency_flag,drift_applied,use_drift_score,selection_strategy,actual_frac,loss_mode,loss_before,loss_after,loss_delta,mal_rate_selected,time_sec,f1,tpr,fpr,fpr_at_tpr90,auc_roc,auc_pr
2016-08,Cluster+DriftScore,5447,2451,48.0,2,0,0.4031,0.3723,0.3025,0.2737,0.6667,0.0,True,False,False,True,cluster,0.45,standard,0.7528,0.580165,-0.172635,0.1036311709506324,6.3059,0.9079218741118407,0.7570921985815603,0.006962932623387262,0.11140692197419619,0.9415503636149734,0.8731217449537582
2016-09,Cluster+DriftScore,1526,688,49.0,1,0,0.3153,0.1805,0.0895,0.265,0.6667,0.0,False,False,True,True,cluster,0.4509,standard,0.814905,1.577421,0.762515,0.1002906976744186,2.3286,0.8960416869816343,0.7364864864864865,0.008708272859216255,0.318577648766328,0.920951339583415,0.810225414423309
2016-10,Cluster+DriftScore,839,377,50.0,1,0,0.2271,0.3692,0.2991,0.0249,0.3333,0.0,False,False,False,True,cluster,0.4493,standard,1.682948,0.523669,-1.159279,0.10079575596816977,1.5696,0.8059774412825181,0.8518518518518519,0.07783641160949868,0.17605540897097627,0.9427424346069904,0.7932723666566301
2016-11,Cluster+DriftScore,213,63,51.0,1,0,0.1356,0.1331,0.0368,0.0696,0.3333,0.000977,False,False,False,True,cluster,0.2958,standard,1.042399,0.592596,-0.449803,0.12698412698412698,0.7276,0.8835994899508166,0.7391304347826086,0.015789473684210527,0.5789473684210527,0.8699084668192221,0.763993350293956
2016-12,Cluster+DriftScore,75,21,51.0,0,0,0.1767,0.2726,0.1917,0.0,0.3333,2.1e-05,False,False,False,True,cluster,0.28,standard,2.383752,1.085259,-1.298493,0.14285714285714285,0.355,0.7014595311808933,0.5,0.07462686567164178,0.9552238805970149,0.8199626865671642,0.5856022415286086
2017-01,Cluster+DriftScore,5600,1682,51.0,1,1,0.1104,0.3485,0.2761,0.0,0.0,0.0,False,False,False,True,cluster,0.3004,standard,1.449979,0.49016,-0.959819,0.11414982164090369,5.5567,0.8234669940378475,0.7866666666666666,0.0592,0.1112,0.934161,0.6897452661254763
2017-02,Cluster+DriftScore,5600,1674,51.0,2,2,0.1,0.0478,0.0,0.0,0.3333,0.0,False,False,False,True,cluster,0.2989,standard,0.404778,0.395381,-0.009396,0.0967741935483871,6.201,0.9494167071435267,0.8866666666666667,0.0076,0.0126,0.9742536666666668,0.932780052769342
2017-03,Cluster+DriftScore,5600,1674,53.0,2,0,0.2056,0.1125,0.0139,0.0,0.6667,0.0,False,False,False,True,cluster,0.2989,standard,0.823803,0.497441,-0.326362,0.10991636798088411,5.6368,0.9060743680013068,0.86,0.0246,0.0872,0.9455426666666666,0.8585521384014234
2017-04,Cluster+DriftScore,5600,2519,54.0,1,0,0.2,0.0937,0.0,0.0,0.6667,0.0,False,False,False,True,cluster,0.4498,standard,0.454552,0.325247,-0.129305,0.10321556173084558,5.5686,0.9422069136453866,0.8566666666666667,0.0066,0.0346,0.9507503333333334,0.9126077319480242
2017-05,Cluster+DriftScore,5600,1671,56.0,2,0,0.1198,0.1296,0.0329,0.022,0.3333,0.0,False,False,False,True,cluster,0.2984,standard,0.589487,0.384635,-0.204852,0.10293237582286056,5.2115,0.9280182620860395,0.8116666666666666,0.0064,0.1708,0.9544086666666667,0.8904389555994469
2017-06,Cluster+DriftScore,5600,1686,56.0,1,1,0.2273,0.1243,0.027,0.055,0.6667,0.0,False,False,False,True,cluster,0.3011,standard,0.711523,0.487847,-0.223676,0.10972716488730723,5.0694,0.9109948083958641,0.7566666666666667,0.0056,0.087,0.9669125,0.894374007112424
2017-07,Cluster+DriftScore,5600,1674,57.0,1,0,0.1287,0.1154,0.0171,0.0729,0.3333,0.0,False,False,False,True,cluster,0.2989,standard,0.441868,0.344624,-0.097244,0.10752688172043011,5.3491,0.9257240216111337,0.7916666666666666,0.0044,0.008,0.9803985,0.9385729690974183
2017-08,Cluster+DriftScore,5600,1681,57.0,1,1,0.2491,0.4354,0.3727,0.0,0.3333,0.0,False,False,False,True,cluster,0.3002,standard,0.432764,0.335045,-0.097719,0.10826888756692445,5.4271,0.9332032688923149,0.9516666666666667,0.0248,0.0074,0.9848796666666667,0.9418856989937293
2017-09,Cluster+DriftScore,5600,1678,58.0,1,0,0.214,0.3565,0.285,0.0,0.3333,0.0,False,False,False,True,cluster,0.2996,standard,0.496228,0.321619,-0.174609,0.10727056019070322,5.9037,0.935704192714069,0.9166666666666666,0.0184,0.014,0.9805651666666666,0.9132886839174668
2017-10,Cluster+DriftScore,5600,1673,59.0,1,0,0.1206,0.1462,0.0514,0.0,0.3333,0.0,False,False,False,True,cluster,0.2988,standard,0.408411,0.360259,-0.048151,0.09623430962343096,5.7815,0.953698101095987,0.915,0.0096,0.0078,0.9737658333333333,0.9248059347544905
2017-11,Cluster+DriftScore,5600,1674,60.0,1,0,0.1158,0.1356,0.0396,0.0,0.3333,0.0,False,False,False,True,cluster,0.2989,standard,0.54114,0.241884,-0.299256,0.1039426523297491,5.6824,0.9220512899930762,0.7666666666666667,0.0022,0.0224,0.9737334999999999,0.9321495909378252
2017-12,Cluster+DriftScore,5600,1672,61.0,1,0,0.1531,0.2195,0.1328,0.0,0.3333,0.0,False,False,False,True,cluster,0.2986,standard,0.367618,0.291144,-0.076474,0.09928229665071771,5.3898,0.948848066578707,0.8933333333333333,0.0088,0.012,0.9629369999999999,0.9298776153659357
2018-01,Cluster+DriftScore,5600,1677,62.0,1,0,0.1094,0.1212,0.0236,0.0,0.3333,0.0,False,False,False,True,cluster,0.2995,standard,0.769026,0.327336,-0.441689,0.10554561717352415,5.5406,0.9065854871766204,0.8566666666666667,0.0238,0.0252,0.9697555,0.8352546061051128
2018-02,Cluster+DriftScore,5600,1676,63.0,1,0,0.1,0.071,0.0,0.0,0.3333,0.0,False,False,False,True,cluster,0.2993,standard,0.548704,1.085376,0.536672,0.10202863961813842,5.6111,0.927546792493086,0.895,0.0192,0.0192,0.9689136666666668,0.8822862718921156
2018-03,Cluster+DriftScore,5600,1676,64.0,1,0,0.1175,0.119,0.0211,0.0301,0.3333,0.0,False,False,False,True,cluster,0.2993,standard,0.966855,0.773419,-0.193436,0.09844868735083533,6.2777,0.8647579865092376,0.63,0.005,0.2016,0.935282,0.8123420818742463
2018-04,Cluster+DriftScore,5600,1678,65.0,1,0,0.195,0.3138,0.2375,0.0,0.3333,0.0,False,False,False,True,cluster,0.2996,standard,0.701979,0.480114,-0.221865,0.10190703218116806,5.8877,0.8930515388558967,0.7633333333333333,0.0152,0.1678,0.9500974999999999,0.8468278677464199
2018-05,Cluster+DriftScore,5600,1676,66.0,1,0,0.2167,0.3626,0.2917,0.0,0.3333,0.0,False,False,False,True,cluster,0.2993,standard,0.434741,0.411362,-0.023379,0.110381861575179,5.4038,0.9122474316820607,0.9116666666666666,0.0296,0.0104,0.9670616666666666,0.9146104385541272
2018-06,Cluster+DriftScore,5600,1678,67.0,1,0,0.2763,0.4967,0.4408,0.0,0.3333,0.0,False,False,False,True,cluster,0.2996,standard,0.637912,0.327846,-0.310066,0.11501787842669844,5.6743,0.9125181985732748,0.9316666666666666,0.0326,0.0218,0.9741595000000001,0.8959945615673005
2018-07,Cluster+DriftScore,5600,1673,68.0,1,0,0.1922,0.3074,0.2304,0.0,0.3333,0.0,False,False,False,True,cluster,0.2988,standard,0.611371,0.464107,-0.147263,0.10340705319784818,6.8001,0.914212117312672,0.88,0.0236,0.0246,0.9654041666666666,0.8812975602086548
2018-08,Cluster+DriftScore,5600,1670,69.0,1,0,0.1535,0.2203,0.1337,0.0,0.3333,0.0,False,False,False,True,cluster,0.2982,standard,0.416552,0.333373,-0.083179,0.10838323353293414,6.4743,0.9452227786892323,0.89,0.01,0.0116,0.9669228333333335,0.9190780374689891
2018-09,Cluster+DriftScore,5600,1672,70.0,1,0,0.1643,0.2446,0.1607,0.0,0.3333,0.0,False,False,False,True,cluster,0.2986,standard,0.441883,0.380879,-0.061004,0.10645933014354067,6.3262,0.9336072118751559,0.8866666666666667,0.015,0.017,0.976575,0.914725627716157
2018-10,Cluster+DriftScore,5558,1661,71.0,1,0,0.1159,0.1357,0.0397,0.0,0.3333,0.0,False,False,False,True,cluster,0.2988,standard,0.862351,0.66016,-0.202191,0.10355207706201083,6.2389,0.8720298793878045,0.6541218637992832,0.006,0.4178,0.9138980286738352,0.8065830666198888
2018-11,Cluster+DriftScore,5437,1628,71.0,1,1,0.2396,0.4142,0.3491,0.0,0.3333,0.0,False,False,False,True,cluster,0.2994,standard,0.543737,0.417352,-0.126385,0.08046683046683047,6.3898,0.9025245139422196,0.8283752860411899,0.0166,0.0296,0.963775057208238,0.8242171943999484
2018-12,Cluster+DriftScore,907,276,71.0,1,1,0.1267,0.16,0.0667,0.0,0.3333,0.0,False,False,False,True,cluster,0.3043,standard,0.781498,0.706628,-0.07487,0.07246376811594203,2.0284,0.827825234989743,0.5614035087719298,0.007058823529411765,0.13529411764705881,0.9293498452012383,0.6921713032494519
2016-01,Proposed,3820,1147,25.0,5,0,0.0135,0.0688,0.0,0.0449,0.0,0.0,False,False,False,True,cluster,0.3,drift_reg,1.386864,0.683134,-0.70373,0.11682650392327812,3.9995,0.7350407851336704,0.37026239067055394,0.009490940465918895,0.15415588150704632,0.9210580818053833,0.713967937985939
2016-02,Proposed,4436,1329,30.0,5,0,0.3784,0.2109,0.1232,0.0969,1.0,0.0,True,False,False,True,cluster,0.3,drift_reg,0.999441,1.148893,0.149452,0.10458991723100075,4.7593,0.8873815611691666,0.790356394129979,0.022733013387218996,0.3018438999747411,0.9262895411722779,0.8088485541870835
2016-03,Proposed,6454,2903,35.0,5,0,0.5863,0.4852,0.428,0.3836,1.0,0.0,True,True,True,True,cluster,0.45,drift_reg,1.232779,0.36743,-0.865349,0.09679641749913882,6.7097,0.865814773069713,0.8535433070866142,0.04244715586870596,0.08609726757174772,0.9531806612332936,0.8085120961511332
2016-04,Proposed,6981,3143,40.0,5,0,0.6586,0.5319,0.4799,0.5556,1.0,0.0,True,True,True,True,cluster,0.45,drift_reg,0.706047,0.305611,-0.400436,0.09067769646834235,7.3772,0.8997014725521103,0.7075163398692811,0.002826189354686764,0.13769822578112734,0.9487637730551477,0.8531897624732028
2016-05,Proposed,4502,2023,43.0,3,0,0.57,0.3549,0.2833,0.5222,1.0,0.0,True,True,True,True,cluster,0.45,drift_reg,0.611089,0.408447,-0.202643,0.09293129016312407,5.4143,0.9231905900968843,0.8075221238938053,0.007654320987654321,0.046419753086419754,0.961533377034852,0.8930818881272469
2016-06,Proposed,3085,1389,44.0,2,1,0.6784,0.5379,0.4865,0.6127,1.0,0.0,True,True,True,True,cluster,0.45,drift_reg,0.719614,0.59116,-0.128453,0.08351331893448524,3.9712,0.9044995124367329,0.8201438848920863,0.016387602422515142,0.032418952618453865,0.9745113065230039,0.8711791003494521
2016-07,Proposed,3377,1518,46.0,2,0,0.4951,0.3795,0.3105,0.5695,0.6667,0.0,True,False,True,True,cluster,0.45,drift_reg,0.874518,0.481801,-0.392717,0.10342555994729907,4.3325,0.8967278287461773,0.7556818181818182,0.011900826446280991,0.04396694214876033,0.9586232156273478,0.8717612994182479
2016-08,Proposed,5447,2451,48.0,2,0,0.5462,0.4736,0.4151,0.6005,0.6667,0.0,True,True,True,True,cluster,0.45,drift_reg,0.860522,0.545575,-0.314946,0.0999592003263974,6.5223,0.89679851590384,0.7624113475177305,0.012901904566864632,0.04648781486790907,0.9608287836073336,0.8716867158923942
2016-09,Proposed,1526,688,49.0,1,0,0.4567,0.2993,0.2215,0.5603,0.6667,0.0,True,False,True,True,cluster,0.45,drift_reg,0.790466,0.793972,0.003507,0.10319767441860465,2.3928,0.9066939864051777,0.777027027027027,0.010159651669085631,0.26705370101596515,0.9273280900639391,0.8290186499417683
2016-10,Proposed,839,377,50.0,1,0,0.3444,0.3156,0.2395,0.4953,0.3333,0.0,False,False,True,True,cluster,0.45,drift_reg,1.056082,0.652747,-0.403335,0.08753315649867374,1.5857,0.8812208527648234,0.7654320987654321,0.01978891820580475,0.11543535620052772,0.965259454705365,0.8165457844059981
2016-11,Proposed,213,63,51.0,1,0,0.3301,0.3008,0.2231,0.4696,0.3333,0.0,False,False,False,True,cluster,0.3,drift_reg,1.023831,1.308879,0.285048,0.09523809523809523,0.7336,0.8729874776386404,0.6521739130434783,0.005263157894736842,0.6578947368421053,0.8945080091533181,0.8372173193895678
2016-12,Proposed,75,21,51.0,0,0,0.2673,0.2871,0.2079,0.2803,0.3333,6e-06,False,False,False,True,cluster,0.3,drift_reg,1.68719,2.798564,1.111375,0.19047619047619047,0.362,0.6785714285714286,0.25,0.0,0.5522388059701493,0.853544776119403,0.5132431457431458
2017-01,Proposed,5600,1682,51.0,1,1,0.1496,0.4109,0.3454,0.0382,0.0,0.0,False,False,False,True,cluster,0.3,drift_reg,2.158187,0.593748,-1.564439,0.10463733650416171,5.6601,0.774622851874057,0.7883333333333333,0.0948,0.1154,0.9226906666666668,0.648843489515203
2017-02,Proposed,5600,1674,51.0,2,2,0.1442,0.1479,0.0532,0.0765,0.3333,0.0,False,False,False,True,cluster,0.3,drift_reg,0.693575,0.351531,-0.342043,0.1027479091995221,6.4593,0.9065930188546096,0.8083333333333333,0.016,0.0316,0.9704923333333333,0.8949747148842899
2017-03,Proposed,5600,1674,53.0,2,0,0.4092,0.404,0.3378,0.2471,0.6667,0.0,True,False,False,True,cluster,0.3,drift_reg,0.617311,0.723225,0.105915,0.10454002389486261,5.6386,0.928622178618628,0.7883333333333333,0.0026,0.2646,0.9303301666666667,0.8756719170507687
2017-04,Proposed,5600,2519,54.0,1,0,0.3346,0.2378,0.1531,0.2445,0.6667,0.0,False,False,True,True,cluster,0.45,drift_reg,0.627436,0.286517,-0.340919,0.10877332274712187,5.6607,0.9153729907954389,0.82,0.0136,0.0174,0.9774065,0.884433255057647
2017-05,Proposed,5600,1671,56.0,2,0,0.2897,0.3322,0.258,0.2884,0.3333,0.0,False,False,False,True,cluster,0.3,drift_reg,0.550987,0.485642,-0.065345,0.10831837223219629,5.3547,0.9372007557269599,0.8233333333333334,0.004,0.4062,0.9145233333333334,0.8784796281124208
2017-06,Proposed,5600,1686,56.0,1,1,0.2784,0.1156,0.0174,0.2382,0.6667,0.0,False,False,False,True,cluster,0.3,drift_reg,0.984026,0.401367,-0.58266,0.10438908659549229,5.3914,0.885995594320937,0.7016666666666667,0.008,0.2354,0.9434113333333333,0.8442955335781226
2017-07,Proposed,5600,1674,57.0,1,0,0.1923,0.2258,0.1398,0.1212,0.3333,0.0,False,False,False,True,cluster,0.3,drift_reg,0.506743,0.256578,-0.250164,0.10454002389486261,5.6308,0.928597353700554,0.8266666666666667,0.0084,0.0286,0.9722508333333333,0.9186921655432834
2017-08,Proposed,5600,1681,57.0,1,1,0.1667,0.2311,0.1457,0.0279,0.3333,0.0,False,False,False,True,cluster,0.3,drift_reg,0.340326,0.334155,-0.006171,0.10707911957168352,5.5161,0.9598144025572652,0.9516666666666667,0.0118,0.0076,0.9855448333333334,0.9469046144315052
2017-09,Proposed,5600,1678,58.0,1,0,0.1643,0.2448,0.1608,0.0,0.3333,0.0,False,False,False,True,cluster,0.3,drift_reg,0.477743,0.404374,-0.073368,0.10250297973778308,5.8859,0.9387030164515042,0.88,0.0116,0.0138,0.9742359999999999,0.912513841756872
2017-10,Proposed,5600,1673,59.0,1,0,0.1053,0.1118,0.0131,0.0,0.3333,0.0,False,False,False,True,cluster,0.3,drift_reg,0.452277,0.387358,-0.064919,0.10639569635385535,5.7622,0.9408868699978369,0.8566666666666667,0.0072,0.0138,0.9782128333333333,0.9324166869750588
2017-11,Proposed,5600,1674,60.0,1,0,0.107,0.0981,0.0,0.0233,0.3333,0.0,False,False,False,True,cluster,0.3,drift_reg,0.60015,0.288432,-0.311718,0.10692951015531661,6.0448,0.9307693138117656,0.8333333333333334,0.0084,0.0684,0.9716926666666668,0.88472965684313
2017-12,Proposed,5600,1672,61.0,1,0,0.111,0.0637,0.0,0.0368,0.3333,0.0,False,False,False,True,cluster,0.3,drift_reg,0.533332,0.301175,-0.232157,0.10944976076555024,5.6532,0.9385801558298987,0.87,0.0102,0.0224,0.9613355,0.9097852958562695
2018-01,Proposed,5600,1677,62.0,1,0,0.1378,0.185,0.0945,0.0,0.3333,0.0,False,False,False,True,cluster,0.3,drift_reg,0.873951,0.689339,-0.184611,0.10793082886106142,5.7701,0.9093624823094602,0.9133333333333333,0.0314,0.0288,0.9561111666666666,0.8149984487702255
2018-02,Proposed,5600,1676,63.0,1,0,0.1,0.0974,0.0,0.0,0.3333,0.0,False,False,False,True,cluster,0.3,drift_reg,0.663339,0.462935,-0.200403,0.11276849642004773,5.7141,0.9243086541700255,0.945,0.0284,0.0208,0.9755760000000001,0.8789865676469513
2018-03,Proposed,5600,1676,64.0,1,0,0.1952,0.3141,0.2379,0.0,0.3333,0.0,False,False,False,True,cluster,0.3,drift_reg,4.39435,0.939732,-3.454617,0.110381861575179,6.2414,0.705440301431717,0.8266666666666667,0.1678,0.1756,0.856363,0.4914330205222277
2018-04,Proposed,5600,1678,65.0,1,0,0.1806,0.2813,0.2014,0.0,0.3333,0.0,False,False,False,True,cluster,0.3,drift_reg,0.982114,0.545226,-0.436888,0.10786650774731824,6.0184,0.880898529336587,0.86,0.0382,0.1024,0.9463006666666667,0.8532497565559026
2018-05,Proposed,5600,1676,66.0,1,0,0.1596,0.234,0.1489,0.0,0.3333,0.0,False,False,False,True,cluster,0.3,drift_reg,0.410339,0.43403,0.023691,0.10381861575178998,5.7778,0.9473882679457593,0.8716666666666667,0.0064,0.0082,0.9736549999999999,0.9301210672435095
2018-06,Proposed,5600,1678,67.0,1,0,0.1886,0.2993,0.2214,0.0,0.3333,0.0,False,False,False,True,cluster,0.3,drift_reg,0.587732,0.369355,-0.218377,0.10905840286054827,6.0046,0.9321035979966655,0.9033333333333333,0.0182,0.0176,0.9742146666666667,0.9134457439169579
2018-07,Proposed,5600,1673,68.0,1,0,0.1802,0.2805,0.2005,0.0,0.3333,0.0,False,False,False,True,cluster,0.3,drift_reg,0.634462,0.832025,0.197563,0.10759115361625822,6.9373,0.9231344604362087,0.895,0.0214,0.0218,0.9640761666666667,0.8875413903193298
2018-08,Proposed,5600,1670,69.0,1,0,0.116,0.1359,0.0399,0.0,0.3333,0.0,False,False,False,True,cluster,0.3,drift_reg,0.752536,0.475681,-0.276855,0.10359281437125749,6.3139,0.8946037955180781,0.7216666666666667,0.0074,0.0264,0.9704913333333334,0.8981639997612197
2018-09,Proposed,5600,1672,70.0,1,0,0.1189,0.1425,0.0472,0.0,0.3333,0.0,False,False,False,True,cluster,0.3,drift_reg,0.552774,0.441594,-0.11118,0.10167464114832536,6.6386,0.9234379231946903,0.7966666666666666,0.0062,0.012,0.9725793333333334,0.9199976144135541
2018-10,Proposed,5558,1661,71.0,1,0,0.2056,0.3375,0.2639,0.0,0.3333,0.0,False,False,False,True,cluster,0.3,drift_reg,1.259052,0.772344,-0.486708,0.09873570138470801,6.4533,0.8371432804275691,0.6917562724014337,0.0298,0.4468,0.8896263440860215,0.6713230317484807
2018-11,Proposed,5437,1628,71.0,1,1,0.2176,0.3646,0.294,0.0,0.3333,0.0,False,False,False,True,cluster,0.3,drift_reg,0.534618,0.406572,-0.128046,0.07862407862407862,6.5987,0.9042291215571624,0.8421052631578947,0.0176,0.04,0.9545439359267734,0.8164059699453192
2018-12,Proposed,907,276,71.0,1,1,0.1894,0.3011,0.2235,0.0,0.3333,0.0,False,False,False,True,cluster,0.3,drift_reg,0.621528,0.571113,-0.050415,0.05434782608695652,2.3363,0.8758547815755904,0.7192982456140351,0.010588235294117647,0.2752941176470588,0.9118266253869969,0.7308202105610386
