month,cluster_id,n_members_current_month,cluster_birth_month_index,cluster_age,is_new,drift_detected,drift_applied,n_new_clusters_month,cos_sim_backproj_vs_member_mean,topk_bucket_overlap_vs_member_mean,malicious_rate_current_month,cluster_error_rate_current_month,top_features,analysis_only_full_labels,case_event
2017-06,39,5,4,9,False,False,False,1,0.8899826407432556,0.0,0.2,0.2,intents::android_intent_action_MAIN(+0.144); intents::android_intent_category_LAUNCHER(+0.143); api_permissions::android_permission_INTERNET(+0.143); interesting_calls::getSystemService(+0.142); app_permissions::name='android_permission_INTERNET'(+0.139); api_permissions::android_permission_ACCESS_NETWORK_STATE(+0.138); interesting_calls::getPackageInfo(+0.131); interesting_calls::Obfuscation(Base64)(+0.130); app_permissions::name='android_permission_ACCESS_NETWORK_STATE'(+0.129); interesting_calls::Read/Write External Storage(+0.127),True,new_cluster
2017-06,25,88,1,15,False,False,False,1,0.837354838848114,0.25,0.2159090909090909,0.17045454545454544,intents::android_intent_category_DEFAULT(+0.143); interesting_calls::getPackageInfo(+0.134); app_permissions::name='android_permission_WRITE_EXTERNAL_STORAGE'(+0.133); api_permissions::android_permission_ACCESS_WIFI_STATE(+0.132); app_permissions::name='android_permission_ACCESS_WIFI_STATE'(+0.131); interesting_calls::Read/Write External Storage(+0.131); interesting_calls::printStackTrace(+0.129); api_permissions::android_permission_VIBRATE(+0.128); app_permissions::name='android_permission_ACCESS_NETWORK_STATE'(+0.128); interesting_calls::getDeviceId(+0.127),True,new_cluster
2017-06,13,125,0,17,False,False,False,1,0.9261167645454407,0.5384615384615384,0.36,0.168,app_permissions::name='android_permission_WRITE_EXTERNAL_STORAGE'(+0.190); app_permissions::name='android_permission_READ_PHONE_STATE'(+0.187); intents::android_intent_action_MAIN(+0.183); app_permissions::name='android_permission_ACCESS_WIFI_STATE'(+0.183); intents::android_intent_category_LAUNCHER(+0.183); app_permissions::name='android_permission_INTERNET'(+0.182); app_permissions::name='android_permission_ACCESS_NETWORK_STATE'(+0.180); interesting_calls::printStackTrace(+0.177); interesting_calls::getSystemService(+0.175); interesting_calls::getPackageInfo(+0.173),True,new_cluster
2017-06,14,9,0,17,False,False,False,1,0.8249239921569824,0.1111111111111111,0.1111111111111111,0.1111111111111111,interesting_calls::Obfuscation(Base64)(+0.140); app_permissions::name='android_permission_INTERNET'(+0.137); interesting_calls::getDeviceId(+0.137); interesting_calls::getPackageInfo(+0.136); api_permissions::android_permission_INTERNET(+0.136); intents::android_intent_action_MAIN(+0.136); app_permissions::name='android_permission_ACCESS_NETWORK_STATE'(+0.136); intents::android_intent_category_LAUNCHER(+0.136); interesting_calls::getSystemService(+0.136); api_permissions::android_permission_ACCESS_NETWORK_STATE(+0.135),True,new_cluster
2017-06,49,9,13,4,False,False,False,1,0.8275572061538696,0.6666666666666666,0.0,0.1111111111111111,intents::android_intent_action_MAIN(+0.293); intents::android_intent_category_LAUNCHER(+0.290); intents::android_intent_category_DEFAULT(+0.268); interesting_calls::getSystemService(+0.256); app_permissions::name='android_permission_INTERNET'(+0.251); api_permissions::android_permission_INTERNET(+0.251); app_permissions::name='android_permission_WRITE_EXTERNAL_STORAGE'(+0.227); intents::android_intent_action_VIEW(+0.205); app_permissions::name='android_permission_ACCESS_NETWORK_STATE'(+0.196); api_permissions::android_permission_ACCESS_NETWORK_STATE(+0.194),True,new_cluster
2017-06,10,55,0,16,False,False,False,1,0.8619438409805298,0.8181818181818182,0.09090909090909091,0.10909090909090909,intents::android_intent_action_MAIN(+0.347); intents::android_intent_category_LAUNCHER(+0.345); interesting_calls::getSystemService(+0.305); api_permissions::android_permission_INTERNET(+0.305); app_permissions::name='android_permission_INTERNET'(+0.303); api_calls::android/webkit/WebView(+0.235); api_permissions::android_permission_ACCESS_NETWORK_STATE(+0.228); app_permissions::name='android_permission_ACCESS_NETWORK_STATE'(+0.225); activities::_MainActivity(+0.197); interesting_calls::getPackageInfo(+0.191),True,new_cluster
2017-06,24,10,1,15,False,False,False,1,0.8284361958503723,0.17647058823529413,0.9,0.1,interesting_calls::Obfuscation(Base64)(+0.151); api_permissions::android_permission_MANAGE_ACCOUNTS(+0.147); interesting_calls::getDeviceId(+0.146); api_calls::android/accounts/AccountManager;->invalidateAuthToken(+0.143); api_permissions::android_permission_VIBRATE(+0.143); api_calls::org/apache/http/impl/client/DefaultHttpClient(+0.143); api_permissions::android_permission_RECORD_AUDIO(+0.142); api_permissions::android_permission_ACCESS_FINE_LOCATION(+0.141); api_permissions::android_permission_WAKE_LOCK(+0.141); api_calls::android/content/Context;->startActivity(+0.139),True,new_cluster
2017-07,56,36,18,0,True,False,False,1,0.8144787549972534,0.5384615384615384,0.1388888888888889,0.05555555555555555,intents::android_intent_action_MAIN(+0.283); intents::android_intent_category_LAUNCHER(+0.282); interesting_calls::getSystemService(+0.252); api_permissions::android_permission_INTERNET(+0.248); app_permissions::name='android_permission_INTERNET'(+0.241); api_permissions::android_permission_READ_LOGS(+0.214); api_calls::java/lang/Runtime;->exec(+0.214); api_permissions::android_permission_ACCESS_NETWORK_STATE(+0.207); app_permissions::name='android_permission_ACCESS_NETWORK_STATE'(+0.189); interesting_calls::getPackageInfo(+0.183),True,new_cluster
2017-07,19,133,0,17,False,False,False,1,0.7321898341178894,0.6666666666666666,0.9849624060150376,0.2631578947368421,app_permissions::name='android_permission_WRITE_EXTERNAL_STORAGE'(+0.348); app_permissions::name='android_permission_READ_PHONE_STATE'(+0.280); app_permissions::name='android_permission_ACCESS_WIFI_STATE'(+0.256); interesting_calls::printStackTrace(+0.213); app_permissions::name='android_permission_ACCESS_NETWORK_STATE'(+0.205); app_permissions::name='android_permission_WAKE_LOCK'(+0.196); app_permissions::name='android_permission_INTERNET'(+0.191); intents::android_intent_action_MAIN(+0.182); intents::android_intent_category_LAUNCHER(+0.180); intents::android_intent_category_DEFAULT(+0.170),True,new_cluster
2017-07,55,4,17,1,False,False,False,1,0.6533116102218628,0.3333333333333333,0.0,0.25,activities::_MainActivity(+0.346); intents::android_intent_action_MAIN(+0.308); intents::android_intent_category_LAUNCHER(+0.307); interesting_calls::getSystemService(+0.263); api_permissions::android_permission_INTERNET(+0.259); app_permissions::name='android_permission_INTERNET'(+0.242); api_permissions::android_permission_ACCESS_NETWORK_STATE(+0.201); interesting_calls::Read/Write External Storage(+0.183); app_permissions::name='android_permission_ACCESS_NETWORK_STATE'(+0.174); interesting_calls::getPackageInfo(+0.165),True,new_cluster
2017-07,24,16,1,16,False,False,False,1,0.7919646501541138,0.1111111111111111,0.8125,0.1875,interesting_calls::Obfuscation(Base64)(+0.152); api_permissions::android_permission_MANAGE_ACCOUNTS(+0.147); interesting_calls::getDeviceId(+0.146); api_calls::android/accounts/AccountManager;->invalidateAuthToken(+0.144); api_permissions::android_permission_VIBRATE(+0.144); api_calls::org/apache/http/impl/client/DefaultHttpClient(+0.143); api_permissions::android_permission_RECORD_AUDIO(+0.142); api_permissions::android_permission_WAKE_LOCK(+0.141); api_permissions::android_permission_ACCESS_FINE_LOCATION(+0.141); api_calls::android/content/Context;->startActivity(+0.140),True,new_cluster
2017-07,45,60,7,9,False,False,False,1,0.9350676536560059,0.5384615384615384,0.16666666666666666,0.16666666666666666,api_permissions::android_permission_WAKE_LOCK(+0.253); intents::android_intent_action_MAIN(+0.239); interesting_calls::getSystemService(+0.238); intents::android_intent_category_LAUNCHER(+0.238); api_permissions::android_permission_INTERNET(+0.233); api_permissions::android_permission_VIBRATE(+0.225); api_permissions::android_permission_ACCESS_NETWORK_STATE(+0.223); interesting_calls::Read/Write External Storage(+0.211); app_permissions::name='android_permission_INTERNET'(+0.207); api_calls::android/net/ConnectivityManager;->getActiveNetworkInfo(+0.199),True,new_cluster
2017-07,20,283,0,18,False,False,False,1,0.6796371936798096,0.5384615384615384,0.5901060070671378,0.1166077738515901,interesting_calls::getPackageInfo(+0.196); api_permissions::android_permission_ACCESS_NETWORK_STATE(+0.196); interesting_calls::getSystemService(+0.194); api_permissions::android_permission_INTERNET(+0.192); intents::android_intent_action_MAIN(+0.191); intents::android_intent_category_LAUNCHER(+0.190); interesting_calls::Obfuscation(Base64)(+0.189); app_permissions::name='android_permission_INTERNET'(+0.183); api_calls::android/net/ConnectivityManager;->getActiveNetworkInfo(+0.179); app_permissions::name='android_permission_ACCESS_NETWORK_STATE'(+0.178),True,new_cluster
2017-07,13,101,0,18,False,False,False,1,0.934454083442688,0.5384615384615384,0.19801980198019803,0.07920792079207921,app_permissions::name='android_permission_WRITE_EXTERNAL_STORAGE'(+0.190); app_permissions::name='android_permission_READ_PHONE_STATE'(+0.187); intents::android_intent_action_MAIN(+0.183); app_permissions::name='android_permission_ACCESS_WIFI_STATE'(+0.183); intents::android_intent_category_LAUNCHER(+0.183); app_permissions::name='android_permission_INTERNET'(+0.182); app_permissions::name='android_permission_ACCESS_NETWORK_STATE'(+0.180); interesting_calls::printStackTrace(+0.177); interesting_calls::getSystemService(+0.175); interesting_calls::getPackageInfo(+0.173),True,new_cluster
2017-07,25,84,1,16,False,False,False,1,0.8527073860168457,0.25,0.08333333333333333,0.07142857142857142,intents::android_intent_category_DEFAULT(+0.143); interesting_calls::getPackageInfo(+0.134); app_permissions::name='android_permission_WRITE_EXTERNAL_STORAGE'(+0.133); api_permissions::android_permission_ACCESS_WIFI_STATE(+0.133); app_permissions::name='android_permission_ACCESS_WIFI_STATE'(+0.132); interesting_calls::Read/Write External Storage(+0.131); interesting_calls::printStackTrace(+0.129); api_permissions::android_permission_VIBRATE(+0.128); app_permissions::name='android_permission_ACCESS_NETWORK_STATE'(+0.128); api_permissions::android_permission_READ_PHONE_STATE(+0.127),True,new_cluster
2017-07,38,32,4,13,False,False,False,1,0.9354053139686584,0.6666666666666666,0.09375,0.0625,intents::android_intent_action_MAIN(+0.241); intents::android_intent_category_LAUNCHER(+0.240); app_permissions::name='android_permission_WRITE_EXTERNAL_STORAGE'(+0.229); interesting_calls::getSystemService(+0.228); api_permissions::android_permission_INTERNET(+0.221); app_permissions::name='android_permission_INTERNET'(+0.211); api_permissions::android_permission_ACCESS_NETWORK_STATE(+0.206); interesting_calls::Read/Write External Storage(+0.204); api_permissions::android_permission_WAKE_LOCK(+0.199); api_calls::android/net/ConnectivityManager;->getActiveNetworkInfo(+0.193),True,new_cluster
2017-07,44,235,7,11,False,False,False,1,0.809540867805481,0.42857142857142855,0.5957446808510638,0.059574468085106386,api_permissions::android_permission_ACCESS_NETWORK_STATE(+0.225); interesting_calls::getSystemService(+0.221); api_calls::android/net/ConnectivityManager;->getActiveNetworkInfo(+0.220); interesting_calls::getPackageInfo(+0.219); api_permissions::android_permission_INTERNET(+0.218); intents::android_intent_action_MAIN(+0.216); intents::android_intent_category_LAUNCHER(+0.215); app_permissions::name='android_permission_INTERNET'(+0.212); interesting_calls::Obfuscation(Base64)(+0.212); app_permissions::name='android_permission_ACCESS_NETWORK_STATE'(+0.207),True,new_cluster
2017-08,57,26,19,0,True,False,False,1,0.8533380031585693,0.6666666666666666,0.07692307692307693,0.0,intents::android_intent_action_MAIN(+0.259); intents::android_intent_category_LAUNCHER(+0.257); interesting_calls::getSystemService(+0.237); api_permissions::android_permission_WAKE_LOCK(+0.235); api_permissions::android_permission_INTERNET(+0.230); app_permissions::name='android_permission_WRITE_EXTERNAL_STORAGE'(+0.229); intents::android_intent_category_DEFAULT(+0.227); interesting_calls::Read/Write External Storage(+0.219); app_permissions::name='android_permission_INTERNET'(+0.214); api_permissions::android_permission_ACCESS_NETWORK_STATE(+0.194),True,new_cluster
2017-08,56,8,18,1,False,False,False,1,0.808558464050293,0.6666666666666666,0.25,0.25,intents::android_intent_action_MAIN(+0.281); intents::android_intent_category_LAUNCHER(+0.280); interesting_calls::getSystemService(+0.249); api_permissions::android_permission_INTERNET(+0.245); app_permissions::name='android_permission_INTERNET'(+0.241); api_permissions::android_permission_READ_LOGS(+0.225); api_calls::java/lang/Runtime;->exec(+0.225); api_permissions::android_permission_ACCESS_NETWORK_STATE(+0.203); app_permissions::name='android_permission_ACCESS_NETWORK_STATE'(+0.191); interesting_calls::getPackageInfo(+0.184),True,new_cluster
2017-08,55,18,17,2,False,False,False,1,0.7701454758644104,0.5384615384615384,0.2777777777777778,0.16666666666666666,activities::_MainActivity(+0.411); intents::android_intent_action_MAIN(+0.315); intents::android_intent_category_LAUNCHER(+0.313); interesting_calls::getSystemService(+0.265); api_permissions::android_permission_INTERNET(+0.261); app_permissions::name='android_permission_INTERNET'(+0.245); api_permissions::android_permission_ACCESS_NETWORK_STATE(+0.197); api_calls::android/webkit/WebView(+0.176); app_permissions::name='android_permission_ACCESS_NETWORK_STATE'(+0.172); interesting_calls::Read/Write External Storage(+0.166),True,new_cluster
2017-08,13,105,0,19,False,False,False,1,0.9284685850143433,0.42857142857142855,0.20952380952380953,0.1619047619047619,app_permissions::name='android_permission_WRITE_EXTERNAL_STORAGE'(+0.190); app_permissions::name='android_permission_READ_PHONE_STATE'(+0.187); intents::android_intent_action_MAIN(+0.183); app_permissions::name='android_permission_ACCESS_WIFI_STATE'(+0.183); intents::android_intent_category_LAUNCHER(+0.183); app_permissions::name='android_permission_INTERNET'(+0.182); app_permissions::name='android_permission_ACCESS_NETWORK_STATE'(+0.180); interesting_calls::printStackTrace(+0.177); interesting_calls::getSystemService(+0.175); interesting_calls::getPackageInfo(+0.173),True,new_cluster
2017-08,25,75,1,17,False,False,False,1,0.8326858282089233,0.1111111111111111,0.04,0.08,intents::android_intent_category_DEFAULT(+0.143); interesting_calls::getPackageInfo(+0.134); app_permissions::name='android_permission_WRITE_EXTERNAL_STORAGE'(+0.134); api_permissions::android_permission_ACCESS_WIFI_STATE(+0.133); app_permissions::name='android_permission_ACCESS_WIFI_STATE'(+0.132); interesting_calls::Read/Write External Storage(+0.131); interesting_calls::printStackTrace(+0.130); api_permissions::android_permission_VIBRATE(+0.129); app_permissions::name='android_permission_ACCESS_NETWORK_STATE'(+0.128); api_permissions::android_permission_READ_PHONE_STATE(+0.127),True,new_cluster
2017-08,20,270,0,19,False,False,False,1,0.7028712630271912,0.6666666666666666,0.5037037037037037,0.07037037037037037,interesting_calls::getPackageInfo(+0.196); api_permissions::android_permission_ACCESS_NETWORK_STATE(+0.196); interesting_calls::getSystemService(+0.193); api_permissions::android_permission_INTERNET(+0.192); intents::android_intent_action_MAIN(+0.190); intents::android_intent_category_LAUNCHER(+0.189); interesting_calls::Obfuscation(Base64)(+0.189); app_permissions::name='android_permission_INTERNET'(+0.182); api_calls::android/net/ConnectivityManager;->getActiveNetworkInfo(+0.178); app_permissions::name='android_permission_ACCESS_NETWORK_STATE'(+0.178),True,new_cluster
2017-08,24,31,1,17,False,False,False,1,0.7876731753349304,0.0,0.9354838709677419,0.06451612903225806,interesting_calls::Obfuscation(Base64)(+0.153); api_permissions::android_permission_MANAGE_ACCOUNTS(+0.148); interesting_calls::getDeviceId(+0.146); api_permissions::android_permission_VIBRATE(+0.145); api_calls::android/accounts/AccountManager;->invalidateAuthToken(+0.145); api_permissions::android_permission_ACCESS_FINE_LOCATION(+0.142); api_permissions::android_permission_WAKE_LOCK(+0.142); api_permissions::android_permission_RECORD_AUDIO(+0.142); api_calls::org/apache/http/impl/client/DefaultHttpClient(+0.142); api_calls::android/content/Context;->startActivity(+0.139),True,new_cluster
2017-08,11,93,0,20,False,False,False,1,0.8976641297340393,0.5384615384615384,0.8064516129032258,0.053763440860215055,interesting_calls::Cipher(AES/CBC/PKCS5Padding)(+0.210); interesting_calls::getPackageInfo(+0.209); app_permissions::name='android_permission_INTERNET'(+0.208); urls::http://media_admob_com/mraid/v1/mraid_app_expanded_banner_js(+0.205); urls::http://media_admob_com/mraid/v1/mraid_app_banner_js(+0.205); urls::http://media_admob_com/mraid/v1/mraid_app_interstitial_js(+0.205); app_permissions::name='android_permission_ACCESS_NETWORK_STATE'(+0.204); intents::android_intent_action_MAIN(+0.204); intents::android_intent_category_LAUNCHER(+0.204); api_permissions::android_permission_ACCESS_NETWORK_STATE(+0.202),True,new_cluster
2017-08,8,70,0,20,False,False,False,1,0.9445306062698364,0.5384615384615384,0.02857142857142857,0.04285714285714286,intents::android_intent_action_MAIN(+0.243); intents::android_intent_category_LAUNCHER(+0.243); interesting_calls::getSystemService(+0.237); api_permissions::android_permission_INTERNET(+0.234); app_permissions::name='android_permission_INTERNET'(+0.224); api_permissions::android_permission_ACCESS_NETWORK_STATE(+0.215); interesting_calls::printStackTrace(+0.211); interesting_calls::Read/Write External Storage(+0.208); api_permissions::android_permission_WAKE_LOCK(+0.200); api_calls::android/net/ConnectivityManager;->getActiveNetworkInfo(+0.198),True,new_cluster
2017-08,44,232,7,12,False,False,False,1,0.7821794152259827,0.6666666666666666,0.771551724137931,0.03879310344827586,api_permissions::android_permission_ACCESS_NETWORK_STATE(+0.225); interesting_calls::getSystemService(+0.221); interesting_calls::getPackageInfo(+0.220); api_calls::android/net/ConnectivityManager;->getActiveNetworkInfo(+0.220); api_permissions::android_permission_INTERNET(+0.218); intents::android_intent_action_MAIN(+0.216); intents::android_intent_category_LAUNCHER(+0.216); app_permissions::name='android_permission_INTERNET'(+0.212); interesting_calls::Obfuscation(Base64)(+0.211); app_permissions::name='android_permission_ACCESS_NETWORK_STATE'(+0.208),True,new_cluster
2017-09,57,16,20,0,True,False,False,1,0.8545227646827698,0.6666666666666666,0.0,0.0625,interesting_calls::printStackTrace(+0.254); intents::android_intent_action_MAIN(+0.251); intents::android_intent_category_LAUNCHER(+0.249); app_permissions::name='android_permission_WRITE_EXTERNAL_STORAGE'(+0.231); interesting_calls::getSystemService(+0.228); app_permissions::name='android_permission_INTERNET'(+0.224); api_permissions::android_permission_INTERNET(+0.223); interesting_calls::Read/Write External Storage(+0.202); app_permissions::name='android_permission_ACCESS_NETWORK_STATE'(+0.186); api_permissions::android_permission_ACCESS_NETWORK_STATE(+0.185),True,new_cluster
2017-09,51,3,14,6,False,False,False,1,0.739387035369873,0.6666666666666666,0.0,0.3333333333333333,app_permissions::name='android_permission_READ_PHONE_STATE'(+0.318); intents::android_intent_action_MAIN(+0.295); intents::android_intent_category_LAUNCHER(+0.294); app_permissions::name='android_permission_INTERNET'(+0.280); interesting_calls::getSystemService(+0.252); api_permissions::android_permission_INTERNET(+0.251); app_permissions::name='android_permission_ACCESS_NETWORK_STATE'(+0.236); app_permissions::name='android_permission_ACCESS_WIFI_STATE'(+0.206); interesting_calls::getPackageInfo(+0.197); api_permissions::android_permission_READ_PHONE_STATE(+0.196),True,new_cluster
2017-09,19,146,0,19,False,False,False,1,0.8063457012176514,0.6666666666666666,0.9452054794520548,0.2945205479452055,app_permissions::name='android_permission_WRITE_EXTERNAL_STORAGE'(+0.347); app_permissions::name='android_permission_READ_PHONE_STATE'(+0.279); app_permissions::name='android_permission_ACCESS_WIFI_STATE'(+0.254); interesting_calls::printStackTrace(+0.211); app_permissions::name='android_permission_ACCESS_NETWORK_STATE'(+0.202); app_permissions::name='android_permission_WAKE_LOCK'(+0.196); app_permissions::name='android_permission_INTERNET'(+0.188); intents::android_intent_action_MAIN(+0.178); intents::android_intent_category_LAUNCHER(+0.176); intents::android_intent_category_DEFAULT(+0.175),True,new_cluster
2017-09,35,12,3,15,False,False,False,1,0.8847064971923828,0.0,0.16666666666666666,0.16666666666666666,urls::https://api_weibo_com/2/statuses/hot/repost_daily_json(+0.086); intents::android_intent_category_DEFAULT(+0.082); interesting_calls::getPackageInfo(+0.082); api_permissions::android_permission_ACCESS_WIFI_STATE(+0.078); app_permissions::name='android_permission_ACCESS_NETWORK_STATE'(+0.078); interesting_calls::getDeviceId(+0.077); app_permissions::name='android_permission_WRITE_EXTERNAL_STORAGE'(+0.076); app_permissions::name='android_permission_ACCESS_WIFI_STATE'(+0.076); api_permissions::android_permission_VIBRATE(+0.076); app_permissions::name='android_permission_INTERNET'(+0.075),True,new_cluster
2017-09,13,100,0,20,False,False,False,1,0.9105815291404724,0.42857142857142855,0.26,0.14,app_permissions::name='android_permission_WRITE_EXTERNAL_STORAGE'(+0.190); app_permissions::name='android_permission_READ_PHONE_STATE'(+0.187); intents::android_intent_action_MAIN(+0.183); app_permissions::name='android_permission_ACCESS_WIFI_STATE'(+0.182); intents::android_intent_category_LAUNCHER(+0.182); app_permissions::name='android_permission_INTERNET'(+0.181); app_permissions::name='android_permission_ACCESS_NETWORK_STATE'(+0.180); interesting_calls::printStackTrace(+0.176); interesting_calls::getSystemService(+0.175); interesting_calls::getPackageInfo(+0.173),True,new_cluster
2017-09,55,8,18,2,False,False,False,1,0.7524011731147766,0.8181818181818182,0.5,0.125,intents::android_intent_action_MAIN(+0.281); intents::android_intent_category_LAUNCHER(+0.279); interesting_calls::getSystemService(+0.246); app_permissions::name='android_permission_INTERNET'(+0.244); api_permissions::android_permission_INTERNET(+0.242); api_permissions::android_permission_READ_LOGS(+0.242); api_calls::java/lang/Runtime;->exec(+0.242); api_permissions::android_permission_ACCESS_NETWORK_STATE(+0.199); app_permissions::name='android_permission_WRITE_EXTERNAL_STORAGE'(+0.196); app_permissions::name='android_permission_ACCESS_NETWORK_STATE'(+0.196),True,new_cluster
2017-09,49,10,13,7,False,False,False,1,0.7340348958969116,0.5384615384615384,0.0,0.1,intents::android_intent_category_DEFAULT(+0.293); intents::android_intent_action_MAIN(+0.293); intents::android_intent_category_LAUNCHER(+0.290); interesting_calls::getSystemService(+0.259); app_permissions::name='android_permission_INTERNET'(+0.255); api_permissions::android_permission_INTERNET(+0.254); app_permissions::name='android_permission_WRITE_EXTERNAL_STORAGE'(+0.225); intents::android_intent_action_VIEW(+0.224); app_permissions::name='android_permission_ACCESS_NETWORK_STATE'(+0.199); api_permissions::android_permission_ACCESS_NETWORK_STATE(+0.198),True,new_cluster
2017-09,44,241,7,13,False,False,False,1,0.808875560760498,0.5384615384615384,0.6348547717842323,0.0912863070539419,api_permissions::android_permission_ACCESS_NETWORK_STATE(+0.225); interesting_calls::getSystemService(+0.221); interesting_calls::getPackageInfo(+0.220); api_calls::android/net/ConnectivityManager;->getActiveNetworkInfo(+0.220); api_permissions::android_permission_INTERNET(+0.218); intents::android_intent_action_MAIN(+0.217); intents::android_intent_category_LAUNCHER(+0.216); app_permissions::name='android_permission_INTERNET'(+0.213); interesting_calls::Obfuscation(Base64)(+0.210); app_permissions::name='android_permission_ACCESS_NETWORK_STATE'(+0.208),True,new_cluster
2017-09,27,11,2,16,False,False,False,1,0.8759413361549377,0.8181818181818182,0.0,0.09090909090909091,intents::android_intent_action_MAIN(+0.252); intents::android_intent_category_LAUNCHER(+0.251); interesting_calls::getSystemService(+0.237); api_permissions::android_permission_INTERNET(+0.232); app_permissions::name='android_permission_INTERNET'(+0.229); app_permissions::name='android_permission_WRITE_EXTERNAL_STORAGE'(+0.209); api_permissions::android_permission_ACCESS_NETWORK_STATE(+0.208); app_permissions::name='android_permission_ACCESS_NETWORK_STATE'(+0.204); interesting_calls::Read/Write External Storage(+0.196); interesting_calls::getPackageInfo(+0.192),True,new_cluster
2017-09,25,76,1,18,False,False,False,1,0.8369473814964294,0.3333333333333333,0.10526315789473684,0.07894736842105263,intents::android_intent_category_DEFAULT(+0.143); app_permissions::name='android_permission_WRITE_EXTERNAL_STORAGE'(+0.135); interesting_calls::getPackageInfo(+0.134); api_permissions::android_permission_ACCESS_WIFI_STATE(+0.133); app_permissions::name='android_permission_ACCESS_WIFI_STATE'(+0.132); interesting_calls::Read/Write External Storage(+0.131); interesting_calls::printStackTrace(+0.130); api_permissions::android_permission_VIBRATE(+0.129); app_permissions::name='android_permission_ACCESS_NETWORK_STATE'(+0.128); api_permissions::android_permission_READ_PHONE_STATE(+0.128),True,new_cluster
2017-10,58,18,21,0,True,False,False,1,0.8741500377655029,0.6666666666666666,0.1111111111111111,0.05555555555555555,intents::android_intent_action_MAIN(+0.258); intents::android_intent_category_LAUNCHER(+0.257); interesting_calls::getSystemService(+0.235); app_permissions::name='android_permission_INTERNET'(+0.234); api_permissions::android_permission_INTERNET(+0.233); app_permissions::name='android_permission_ACCESS_NETWORK_STATE'(+0.205); api_permissions::android_permission_ACCESS_NETWORK_STATE(+0.205); app_permissions::name='android_permission_WRITE_EXTERNAL_STORAGE'(+0.204); interesting_calls::printStackTrace(+0.182); interesting_calls::getPackageInfo(+0.181),True,new_cluster
2017-10,19,126,0,20,False,False,False,1,0.7978333830833435,0.6666666666666666,0.9761904761904762,0.2619047619047619,app_permissions::name='android_permission_WRITE_EXTERNAL_STORAGE'(+0.346); app_permissions::name='android_permission_READ_PHONE_STATE'(+0.278); app_permissions::name='android_permission_ACCESS_WIFI_STATE'(+0.253); interesting_calls::printStackTrace(+0.209); app_permissions::name='android_permission_ACCESS_NETWORK_STATE'(+0.201); app_permissions::name='android_permission_WAKE_LOCK'(+0.197); app_permissions::name='android_permission_INTERNET'(+0.186); intents::android_intent_category_DEFAULT(+0.177); intents::android_intent_action_MAIN(+0.176); intents::android_intent_category_LAUNCHER(+0.174),True,new_cluster
2017-10,25,68,1,19,False,False,False,1,0.8102223873138428,0.25,0.14705882352941177,0.19117647058823528,intents::android_intent_category_DEFAULT(+0.144); app_permissions::name='android_permission_WRITE_EXTERNAL_STORAGE'(+0.135); interesting_calls::getPackageInfo(+0.135); api_permissions::android_permission_ACCESS_WIFI_STATE(+0.134); app_permissions::name='android_permission_ACCESS_WIFI_STATE'(+0.132); interesting_calls::Read/Write External Storage(+0.132); interesting_calls::printStackTrace(+0.130); api_permissions::android_permission_VIBRATE(+0.130); app_permissions::name='android_permission_ACCESS_NETWORK_STATE'(+0.128); api_permissions::android_permission_READ_PHONE_STATE(+0.128),True,new_cluster
2017-10,13,115,0,21,False,False,False,1,0.8373281359672546,0.42857142857142855,0.22608695652173913,0.1565217391304348,app_permissions::name='android_permission_WRITE_EXTERNAL_STORAGE'(+0.190); app_permissions::name='android_permission_READ_PHONE_STATE'(+0.186); intents::android_intent_action_MAIN(+0.183); app_permissions::name='android_permission_ACCESS_WIFI_STATE'(+0.182); intents::android_intent_category_LAUNCHER(+0.182); app_permissions::name='android_permission_INTERNET'(+0.181); app_permissions::name='android_permission_ACCESS_NETWORK_STATE'(+0.180); interesting_calls::printStackTrace(+0.176); interesting_calls::getSystemService(+0.175); interesting_calls::getPackageInfo(+0.173),True,new_cluster
2017-10,24,38,1,19,False,False,False,1,0.7441365718841553,0.0,0.9210526315789473,0.10526315789473684,interesting_calls::Obfuscation(Base64)(+0.155); api_permissions::android_permission_MANAGE_ACCOUNTS(+0.152); api_calls::android/accounts/AccountManager;->invalidateAuthToken(+0.148); interesting_calls::getDeviceId(+0.147); api_permissions::android_permission_VIBRATE(+0.147); api_permissions::android_permission_ACCESS_FINE_LOCATION(+0.145); api_permissions::android_permission_WAKE_LOCK(+0.143); api_permissions::android_permission_RECORD_AUDIO(+0.142); api_calls::android/app/NotificationManager;->notify(+0.141); api_permissions::android_permission_READ_CONTACTS(+0.141),True,new_cluster
2017-10,55,12,18,3,False,False,False,1,0.8209042549133301,0.8181818181818182,0.4166666666666667,0.08333333333333333,intents::android_intent_action_MAIN(+0.280); intents::android_intent_category_LAUNCHER(+0.279); api_permissions::android_permission_READ_LOGS(+0.256); api_calls::java/lang/Runtime;->exec(+0.255); app_permissions::name='android_permission_INTERNET'(+0.247); interesting_calls::getSystemService(+0.243); api_permissions::android_permission_INTERNET(+0.239); interesting_calls::printStackTrace(+0.209); app_permissions::name='android_permission_WRITE_EXTERNAL_STORAGE'(+0.208); app_permissions::name='android_permission_ACCESS_NETWORK_STATE'(+0.201),True,new_cluster
