f1,tpr,fpr,fpr_at_tpr90,auc_roc,auc_pr,month,method,updated,total,time_sec,n_clusters,n_new_clusters,n_pruned,drift_score,ks_stat,ks_score,confidence_shift_score,novelty_score,ks_pvalue,drift_detected,emergency_flag,drift_applied,use_drift_score,selection_strategy,actual_frac,loss_mode,loss_before,loss_after,loss_delta,mal_rate_selected
0.8795797060115078,0.68,0.0072,0.0096,0.9664433333333334,0.907298540719149,2018-05,RandomSelectiveUpdate,1680,5600,2.3531,,0.0,0.0,0.0,,0.0,0.0,0.0,,False,False,False,False,random,0.3,standard,0.509302,0.416112,-0.093189,0.11071428571428571
0.9375865686295691,0.86,0.0092,0.0146,0.9727714999999999,0.9164802547964149,2018-06,RandomSelectiveUpdate,1680,5600,2.4143,,0.0,0.0,0.0,,0.0,0.0,0.0,,False,False,False,False,random,0.3,standard,0.501747,0.32636,-0.175387,0.11428571428571428
0.9250545235117715,0.85,0.0136,0.0222,0.9733726666666667,0.9018852282598351,2018-07,RandomSelectiveUpdate,1680,5600,3.0757,,0.0,0.0,0.0,,0.0,0.0,0.0,,False,False,False,False,random,0.3,standard,0.567711,0.569675,0.001964,0.10357142857142858
0.9070302502983039,0.7466666666666667,0.0058,0.0234,0.9647186666666667,0.9071395032700379,2018-08,RandomSelectiveUpdate,1680,5600,2.6854,,0.0,0.0,0.0,,0.0,0.0,0.0,,False,False,False,False,random,0.3,standard,0.593718,0.428782,-0.164935,0.10773809523809524
0.9325113089158032,0.9033333333333333,0.018,0.018,0.9757801666666667,0.9060689581257739,2018-09,RandomSelectiveUpdate,1680,5600,2.801,,0.0,0.0,0.0,,0.0,0.0,0.0,,False,False,False,False,random,0.3,standard,0.577143,0.30955,-0.267593,0.10773809523809524
0.871609468992399,0.7455197132616488,0.0218,0.467,0.9033550179211469,0.7780948331703892,2018-10,RandomSelectiveUpdate,1667,5558,2.7931,,0.0,0.0,0.0,,0.0,0.0,0.0,,False,False,False,False,random,0.3,standard,1.09933,1.814373,0.715042,0.09718056388722256
0.7719032294430066,0.9221967963386728,0.1006,0.0676,0.9594242562929062,0.7968705507947368,2018-11,RandomSelectiveUpdate,1631,5437,2.8042,,0.0,0.0,0.0,,0.0,0.0,0.0,,False,False,False,False,random,0.3,standard,1.764823,0.380065,-1.384758,0.07480073574494175
0.8287099211012254,0.6666666666666666,0.02,0.28,0.9143034055727554,0.612834480726468,2018-12,RandomSelectiveUpdate,272,907,0.6812,,0.0,0.0,0.0,,0.0,0.0,0.0,,False,False,False,False,random,0.3,standard,0.8328,0.728108,-0.104693,0.04779411764705882
0.7350407851336704,0.37026239067055394,0.009490940465918895,0.15415588150704632,0.9210580818053833,0.713967937985939,2016-01,UncertaintyOnlyUpdate,1146,3820,1.6691,,0.0,0.0,0.0,,0.0,0.0,0.0,,False,False,False,False,uncertainty,0.3,standard,1.386864,0.424497,-0.962366,0.1762652705061082
0.8706125535251258,0.6750524109014675,0.010608739580702197,0.2028289972215206,0.9338759496579987,0.8295648860802487,2016-02,UncertaintyOnlyUpdate,1330,4436,1.941,,0.0,0.0,0.0,,0.0,0.0,0.0,,False,False,False,False,uncertainty,0.3,standard,0.965315,0.572594,-0.392721,0.18646616541353384
0.8953801329363333,0.8960629921259843,0.03351091252792576,0.03351091252792576,0.9708952345899192,0.880383587118818,2016-03,UncertaintyOnlyUpdate,1936,6454,2.9171,,0.0,0.0,0.0,,0.0,0.0,0.0,,False,False,False,False,uncertainty,0.3,standard,0.780296,0.358157,-0.422139,0.11363636363636363
0.9041389018652835,0.7728758169934641,0.009891662741403674,0.046004082273512326,0.9632179767809149,0.8821884611834816,2016-04,UncertaintyOnlyUpdate,2094,6981,3.2172,,0.0,0.0,0.0,,0.0,0.0,0.0,,False,False,False,False,uncertainty,0.3,standard,0.649569,0.420375,-0.229194,0.11079274116523401
0.9161786522840578,0.8827433628318584,0.021728395061728394,0.03777777777777778,0.9707265377471868,0.9055357566769805,2016-05,UncertaintyOnlyUpdate,1350,4502,2.2203,,0.0,0.0,0.0,,0.0,0.0,0.0,,False,False,False,False,uncertainty,0.3,standard,0.616789,0.376356,-0.240433,0.1111111111111111
0.9151129926846622,0.9028776978417267,0.02280014250089063,0.02173138582116138,0.9750687515537979,0.8894911224243388,2016-06,UncertaintyOnlyUpdate,925,3085,1.5514,,0.0,0.0,0.0,,0.0,0.0,0.0,,False,False,False,False,uncertainty,0.3,standard,0.63132,0.496852,-0.134468,0.09297297297297297
0.9245087476507576,0.8835227272727273,0.018512396694214877,0.019504132231404958,0.9696459429000752,0.8978817976216278,2016-07,UncertaintyOnlyUpdate,1013,3377,1.759,,0.0,0.0,0.0,,0.0,0.0,0.0,,False,False,False,False,uncertainty,0.3,standard,0.607942,0.561585,-0.046357,0.12043435340572557
0.9023134863701578,0.7695035460992907,0.011468359614990785,0.03829612942862994,0.9563918022143695,0.8754915921853494,2016-08,UncertaintyOnlyUpdate,1634,5447,2.7489,,0.0,0.0,0.0,,0.0,0.0,0.0,,False,False,False,False,uncertainty,0.3,standard,0.810981,0.580611,-0.23037,0.13341493268053856
0.9021375047480922,0.8175675675675675,0.018142235123367198,0.11030478955007257,0.9503393088298748,0.851285721709202,2016-09,UncertaintyOnlyUpdate,457,1526,0.8427,,0.0,0.0,0.0,,0.0,0.0,0.0,,False,False,False,False,uncertainty,0.3,standard,0.779882,0.551159,-0.228723,0.11159737417943107
0.892293867370892,0.7037037037037037,0.005277044854881266,0.2436675461741425,0.9455438287892114,0.8281887209403149,2016-10,UncertaintyOnlyUpdate,251,839,0.4765,,0.0,0.0,0.0,,0.0,0.0,0.0,,False,False,False,False,uncertainty,0.3,standard,0.860381,0.613558,-0.246823,0.11553784860557768
